station,valid,p01m,wxcodes
HFD,2021-12-01 00:53,0.00,M
HFD,2021-12-01 01:53,0.00,M
HFD,2021-12-01 02:53,0.00,M
HFD,2021-12-01 03:53,0.00,M
HFD,2021-12-01 04:53,0.00,M
HFD,2021-12-01 05:53,0.00,M
HFD,2021-12-01 06:53,0.00,M
HFD,2021-12-01 07:53,0.00,M
HFD,2021-12-01 08:53,0.00,M
HFD,2021-12-01 09:53,0.00,M
HFD,2021-12-01 10:53,0.00,BR
HFD,2021-12-01 11:53,0.00,M
HFD,2021-12-01 12:53,0.00,BR
HFD,2021-12-01 13:53,0.00,M
HFD,2021-12-01 14:53,0.00,M
HFD,2021-12-01 15:53,0.00,M
HFD,2021-12-01 16:35,0.00,M
HFD,2021-12-01 16:53,0.00,M
HFD,2021-12-01 17:53,0.00,M
HFD,2021-12-01 18:53,0.00,M
HFD,2021-12-01 19:53,0.00,M
HFD,2021-12-01 20:53,0.00,M
HFD,2021-12-01 21:53,0.00,M
HFD,2021-12-01 22:53,0.00,M
HFD,2021-12-01 23:53,0.00,M
HFD,2021-12-02 00:53,0.00,M
HFD,2021-12-02 01:53,0.00,M
HFD,2021-12-02 02:53,0.00,M
HFD,2021-12-02 03:53,0.00,M
HFD,2021-12-02 04:53,0.00,M
HFD,2021-12-02 05:53,0.00,M
HFD,2021-12-02 06:53,0.00,M
HFD,2021-12-02 07:53,T,-RA
HFD,2021-12-02 08:53,0.25,-RA
HFD,2021-12-02 09:53,0.51,-RA
HFD,2021-12-02 10:53,T,-RA
HFD,2021-12-02 11:53,0.25,M
HFD,2021-12-02 12:53,0.00,M
HFD,2021-12-02 13:53,T,M
HFD,2021-12-02 14:44,0.00,M
HFD,2021-12-02 14:53,0.00,M
HFD,2021-12-02 15:53,0.00,M
HFD,2021-12-02 16:53,0.00,M
HFD,2021-12-02 17:53,0.00,M
HFD,2021-12-02 18:53,0.00,M
HFD,2021-12-02 19:53,T,-RA
HFD,2021-12-02 20:53,0.25,M
HFD,2021-12-02 21:53,0.00,M
HFD,2021-12-02 22:53,0.00,M
HFD,2021-12-02 23:53,0.00,M
HFD,2021-12-03 00:53,0.00,M
HFD,2021-12-03 01:53,0.00,M
HFD,2021-12-03 02:50,T,-RA
HFD,2021-12-03 02:53,T,RA
HFD,2021-12-03 03:53,0.76,M
HFD,2021-12-03 04:53,0.00,M
HFD,2021-12-03 05:53,0.00,M
HFD,2021-12-03 06:53,0.00,M
HFD,2021-12-03 07:53,0.00,M
HFD,2021-12-03 08:53,0.00,M
HFD,2021-12-03 09:53,0.00,M
HFD,2021-12-03 10:53,0.00,M
HFD,2021-12-03 11:53,0.00,M
HFD,2021-12-03 12:53,0.00,M
HFD,2021-12-03 13:53,0.00,M
HFD,2021-12-03 14:53,0.00,M
HFD,2021-12-03 15:53,0.00,M
HFD,2021-12-03 16:53,0.00,M
HFD,2021-12-03 17:53,0.00,M
HFD,2021-12-03 18:53,0.00,M
HFD,2021-12-03 19:53,0.00,M
HFD,2021-12-03 20:53,0.00,M
HFD,2021-12-03 21:53,0.00,M
HFD,2021-12-03 22:53,0.00,M
HFD,2021-12-03 23:53,0.00,M
HFD,2021-12-04 00:53,0.00,M
HFD,2021-12-04 01:53,0.00,M
HFD,2021-12-04 02:53,0.00,M
HFD,2021-12-04 03:53,0.00,M
HFD,2021-12-04 04:53,0.00,M
HFD,2021-12-04 05:53,0.00,M
HFD,2021-12-04 06:53,0.00,M
HFD,2021-12-04 07:53,0.00,M
HFD,2021-12-04 08:53,0.00,M
HFD,2021-12-04 09:53,0.00,M
HFD,2021-12-04 10:53,0.00,M
HFD,2021-12-04 11:53,0.00,M
HFD,2021-12-04 12:53,0.00,M
HFD,2021-12-04 13:53,0.00,M
HFD,2021-12-04 14:53,0.00,M
HFD,2021-12-04 15:53,0.00,M
HFD,2021-12-04 16:53,0.00,M
HFD,2021-12-04 17:53,0.00,M
HFD,2021-12-04 18:53,0.00,M
HFD,2021-12-04 19:53,0.00,M
HFD,2021-12-04 20:53,0.00,M
HFD,2021-12-04 21:53,0.00,M
HFD,2021-12-04 22:53,0.00,M
HFD,2021-12-04 23:53,0.00,M
HFD,2021-12-05 00:53,0.00,M
HFD,2021-12-05 01:53,0.00,M
HFD,2021-12-05 02:53,0.00,M
HFD,2021-12-05 03:53,0.00,M
HFD,2021-12-05 04:53,0.00,M
HFD,2021-12-05 05:53,0.00,M
HFD,2021-12-05 06:53,0.00,M
HFD,2021-12-05 07:53,0.00,M
HFD,2021-12-05 08:53,0.00,M
HFD,2021-12-05 09:53,0.00,M
HFD,2021-12-05 10:53,0.00,M
HFD,2021-12-05 11:53,0.00,M
HFD,2021-12-05 12:53,0.00,M
HFD,2021-12-05 13:53,0.00,M
HFD,2021-12-05 14:53,0.00,M
HFD,2021-12-05 15:53,0.00,M
HFD,2021-12-05 16:53,0.00,M
HFD,2021-12-05 17:53,0.00,M
HFD,2021-12-05 18:53,0.00,M
HFD,2021-12-05 19:53,0.00,M
HFD,2021-12-05 20:53,0.00,M
HFD,2021-12-05 21:53,0.00,M
HFD,2021-12-05 22:53,0.00,M
HFD,2021-12-05 23:53,0.00,M
HFD,2021-12-06 00:53,0.00,M
HFD,2021-12-06 01:53,0.00,M
HFD,2021-12-06 02:53,0.00,M
HFD,2021-12-06 03:53,0.00,M
HFD,2021-12-06 04:21,0.00,M
HFD,2021-12-06 04:53,0.00,M
HFD,2021-12-06 05:33,0.00,M
HFD,2021-12-06 05:45,0.00,M
HFD,2021-12-06 05:53,0.00,M
HFD,2021-12-06 06:53,0.00,M
HFD,2021-12-06 07:53,T,-RA
HFD,2021-12-06 08:53,T,-RA
HFD,2021-12-06 09:53,0.51,M
HFD,2021-12-06 10:03,0.00,M
HFD,2021-12-06 10:53,1.78,-RA BR
HFD,2021-12-06 11:49,0.25,-RA BR
HFD,2021-12-06 11:53,0.51,-RA BR
HFD,2021-12-06 12:53,T,BR
HFD,2021-12-06 13:22,0.00,BR
HFD,2021-12-06 13:32,T,-RA BR
HFD,2021-12-06 13:43,T,-RA BR
HFD,2021-12-06 13:53,T,BR
HFD,2021-12-06 14:50,0.25,BR
HFD,2021-12-06 14:53,0.25,BR
HFD,2021-12-06 15:13,0.00,BR
HFD,2021-12-06 15:53,0.00,BR
HFD,2021-12-06 16:24,0.00,BR
HFD,2021-12-06 16:53,0.00,HZ
HFD,2021-12-06 17:53,0.00,M
HFD,2021-12-06 18:53,T,-RA
HFD,2021-12-06 19:53,T,M
HFD,2021-12-06 20:53,T,-RA
HFD,2021-12-06 21:39,T,-RA
HFD,2021-12-06 21:53,T,-RA
HFD,2021-12-06 22:48,T,-RA
HFD,2021-12-06 22:53,T,-RA
HFD,2021-12-06 23:38,0.25,-RA
HFD,2021-12-06 23:53,0.25,-RA
HFD,2021-12-07 00:53,0.51,-RA
HFD,2021-12-07 01:53,1.78,-RA
HFD,2021-12-07 02:23,0.51,-RA BR
HFD,2021-12-07 02:48,1.27,-RA
HFD,2021-12-07 02:53,1.27,RA
HFD,2021-12-07 03:53,0.76,-RA
HFD,2021-12-07 04:53,0.51,M
HFD,2021-12-07 05:53,0.00,M
HFD,2021-12-07 06:53,0.00,M
HFD,2021-12-07 07:53,0.00,M
HFD,2021-12-07 08:53,0.00,M
HFD,2021-12-07 09:53,0.00,M
HFD,2021-12-07 10:53,0.00,M
HFD,2021-12-07 11:53,0.00,M
HFD,2021-12-07 12:53,0.00,M
HFD,2021-12-07 13:53,0.00,M
HFD,2021-12-07 14:53,0.00,M
HFD,2021-12-07 15:53,0.00,M
HFD,2021-12-07 16:53,0.00,M
HFD,2021-12-07 17:53,0.00,M
HFD,2021-12-07 18:53,0.00,M
HFD,2021-12-07 19:53,0.00,M
HFD,2021-12-07 20:53,0.00,M
HFD,2021-12-07 21:53,0.00,M
HFD,2021-12-07 22:53,0.00,M
HFD,2021-12-07 23:53,0.00,M
HFD,2021-12-08 00:53,0.00,M
HFD,2021-12-08 01:53,0.00,M
HFD,2021-12-08 02:53,0.00,M
HFD,2021-12-08 03:53,0.00,M
HFD,2021-12-08 04:53,0.00,M
HFD,2021-12-08 05:53,0.00,M
HFD,2021-12-08 06:53,0.00,M
HFD,2021-12-08 07:53,0.00,M
HFD,2021-12-08 08:53,0.00,M
HFD,2021-12-08 09:53,0.00,M
HFD,2021-12-08 10:53,0.00,M
HFD,2021-12-08 11:53,0.00,M
HFD,2021-12-08 12:53,0.00,M
HFD,2021-12-08 13:53,0.00,M
HFD,2021-12-08 14:53,0.00,M
HFD,2021-12-08 15:53,0.00,M
HFD,2021-12-08 16:53,0.00,M
HFD,2021-12-08 17:53,T,M
HFD,2021-12-08 18:28,0.00,M
HFD,2021-12-08 18:53,0.00,M
HFD,2021-12-08 19:53,0.00,M
HFD,2021-12-08 20:53,0.00,M
HFD,2021-12-08 21:53,0.00,M
HFD,2021-12-08 22:53,0.00,M
HFD,2021-12-08 23:07,0.00,M
HFD,2021-12-08 23:51,T,-SN BR
HFD,2021-12-08 23:53,T,-SN BR
HFD,2021-12-09 00:01,T,-SN BR
HFD,2021-12-09 00:14,T,-SN BR
HFD,2021-12-09 00:18,T,-SN BR
HFD,2021-12-09 00:28,T,-SN BR
HFD,2021-12-09 00:53,0.51,-SN BR
HFD,2021-12-09 01:53,0.51,-SN BR
HFD,2021-12-09 02:53,0.76,-SN BR
HFD,2021-12-09 03:21,0.25,-SN BR
HFD,2021-12-09 03:43,0.25,-SN BR
HFD,2021-12-09 03:53,0.25,-SN BR
HFD,2021-12-09 04:30,0.25,-SN BR
HFD,2021-12-09 04:53,0.51,-SN BR
HFD,2021-12-09 05:01,T,-SN BR
HFD,2021-12-09 05:25,T,-SN BR
HFD,2021-12-09 05:53,T,-SN
HFD,2021-12-09 06:10,T,-SN
HFD,2021-12-09 06:24,T,M
HFD,2021-12-09 06:53,T,M
HFD,2021-12-09 07:01,0.00,M
HFD,2021-12-09 07:53,0.00,M
HFD,2021-12-09 08:53,0.00,BR
HFD,2021-12-09 09:53,0.00,M
HFD,2021-12-09 10:53,0.00,M
HFD,2021-12-09 11:12,0.00,BR
HFD,2021-12-09 11:22,0.00,BR
HFD,2021-12-09 11:53,0.00,BR
HFD,2021-12-09 12:01,0.00,BR
HFD,2021-12-09 12:26,0.00,M
HFD,2021-12-09 12:47,0.00,BR
HFD,2021-12-09 12:53,0.00,M
HFD,2021-12-09 13:53,0.00,M
HFD,2021-12-09 14:53,0.00,M
HFD,2021-12-09 15:53,0.00,M
HFD,2021-12-09 16:53,0.00,M
HFD,2021-12-09 17:53,0.00,M
HFD,2021-12-09 18:53,0.00,M
HFD,2021-12-09 19:53,0.00,M
HFD,2021-12-09 20:53,0.00,M
HFD,2021-12-09 21:53,0.00,M
HFD,2021-12-09 22:53,0.00,M
HFD,2021-12-09 23:53,0.00,M
HFD,2021-12-10 00:53,0.00,M
HFD,2021-12-10 01:53,0.00,M
HFD,2021-12-10 02:53,0.00,M
HFD,2021-12-10 03:53,0.00,M
HFD,2021-12-10 04:53,0.00,M
HFD,2021-12-10 05:53,0.00,M
HFD,2021-12-10 06:53,0.00,M
HFD,2021-12-10 07:53,0.00,M
HFD,2021-12-10 08:53,0.00,M
HFD,2021-12-10 09:53,0.00,M
HFD,2021-12-10 10:53,0.00,M
HFD,2021-12-10 11:53,0.00,M
HFD,2021-12-10 12:53,0.00,M
HFD,2021-12-10 13:53,0.00,M
HFD,2021-12-10 14:53,0.00,M
HFD,2021-12-10 15:53,0.00,M
HFD,2021-12-10 16:53,0.00,M
HFD,2021-12-10 17:53,0.00,M
HFD,2021-12-10 18:53,0.00,M
HFD,2021-12-10 19:53,0.00,M
HFD,2021-12-10 20:53,0.00,M
HFD,2021-12-10 21:53,0.00,M
HFD,2021-12-10 22:53,0.00,M
HFD,2021-12-10 23:53,0.00,M
HFD,2021-12-11 00:53,0.00,M
HFD,2021-12-11 01:53,0.00,M
HFD,2021-12-11 02:53,0.00,M
HFD,2021-12-11 03:53,0.00,M
HFD,2021-12-11 04:53,0.00,M
HFD,2021-12-11 05:06,0.00,M
HFD,2021-12-11 05:53,0.00,M
HFD,2021-12-11 06:12,0.00,M
HFD,2021-12-11 06:53,0.00,M
HFD,2021-12-11 07:53,0.00,M
HFD,2021-12-11 08:09,0.00,M
HFD,2021-12-11 08:23,0.00,M
HFD,2021-12-11 08:53,0.00,M
HFD,2021-12-11 09:09,0.00,M
HFD,2021-12-11 09:28,0.00,M
HFD,2021-12-11 09:53,0.00,M
HFD,2021-12-11 10:31,0.25,RA
HFD,2021-12-11 10:41,0.51,-RA
HFD,2021-12-11 10:53,1.02,-RA BR
HFD,2021-12-11 11:53,0.25,BR
HFD,2021-12-11 12:45,0.25,BR
HFD,2021-12-11 12:53,0.25,BR
HFD,2021-12-11 13:53,0.25,BR
HFD,2021-12-11 14:00,T,UP BR
HFD,2021-12-11 14:53,0.25,BR
HFD,2021-12-11 15:53,1.02,-RA BR
HFD,2021-12-11 16:53,0.51,-RA BR
HFD,2021-12-11 17:53,0.25,BR
HFD,2021-12-11 18:53,0.00,BR
HFD,2021-12-11 19:16,0.00,FG
HFD,2021-12-11 19:23,0.00,FG
HFD,2021-12-11 19:40,0.00,BR
HFD,2021-12-11 19:53,0.00,BR
HFD,2021-12-11 20:53,0.00,BR
HFD,2021-12-11 21:00,0.00,BR
HFD,2021-12-11 21:53,0.00,BR
HFD,2021-12-11 22:53,0.00,HZ
HFD,2021-12-11 23:53,0.00,M
HFD,2021-12-12 00:53,0.00,M
HFD,2021-12-12 01:53,T,-RA
HFD,2021-12-12 02:08,T,-RA
HFD,2021-12-12 02:53,0.25,-RA
HFD,2021-12-12 03:42,0.25,-RA
HFD,2021-12-12 03:53,0.51,RA
HFD,2021-12-12 04:53,0.76,M
HFD,2021-12-12 05:39,0.00,M
HFD,2021-12-12 05:53,0.00,M
HFD,2021-12-12 06:53,T,M
HFD,2021-12-12 07:53,0.00,M
HFD,2021-12-12 08:53,0.00,M
HFD,2021-12-12 09:53,0.00,M
HFD,2021-12-12 10:53,0.00,M
HFD,2021-12-12 11:53,0.00,M
HFD,2021-12-12 12:53,0.00,M
HFD,2021-12-12 13:53,0.00,M
HFD,2021-12-12 14:53,0.00,M
HFD,2021-12-12 15:53,0.00,M
HFD,2021-12-12 16:53,0.00,M
HFD,2021-12-12 17:53,0.00,M
HFD,2021-12-12 18:53,0.00,M
HFD,2021-12-12 19:53,0.00,M
HFD,2021-12-12 20:53,0.00,M
HFD,2021-12-12 21:53,0.00,M
HFD,2021-12-12 22:53,0.00,M
HFD,2021-12-12 23:53,0.00,M
HFD,2021-12-13 00:53,0.00,M
HFD,2021-12-13 01:53,0.00,M
HFD,2021-12-13 02:53,0.00,M
HFD,2021-12-13 03:53,0.00,M
HFD,2021-12-13 04:53,0.00,M
HFD,2021-12-13 05:53,0.00,M
HFD,2021-12-13 06:53,0.00,M
HFD,2021-12-13 07:53,0.00,M
HFD,2021-12-13 08:53,0.00,M
HFD,2021-12-13 09:53,0.00,M
HFD,2021-12-13 10:53,0.00,M
HFD,2021-12-13 11:53,0.00,M
HFD,2021-12-13 12:53,0.00,M
HFD,2021-12-13 13:53,0.00,M
HFD,2021-12-13 14:53,0.00,M
HFD,2021-12-13 15:53,0.00,M
HFD,2021-12-13 16:53,0.00,M
HFD,2021-12-13 17:53,0.00,M
HFD,2021-12-13 18:53,0.00,M
HFD,2021-12-13 19:53,0.00,M
HFD,2021-12-13 20:53,0.00,M
HFD,2021-12-13 21:53,0.00,M
HFD,2021-12-13 22:53,0.00,M
HFD,2021-12-13 23:53,0.00,M
HFD,2021-12-14 00:53,0.00,M
HFD,2021-12-14 01:53,0.00,M
HFD,2021-12-14 02:53,0.00,M
HFD,2021-12-14 03:53,0.00,M
HFD,2021-12-14 04:53,0.00,M
HFD,2021-12-14 05:53,0.00,M
HFD,2021-12-14 06:53,0.00,M
HFD,2021-12-14 07:53,0.00,M
HFD,2021-12-14 08:53,0.00,M
HFD,2021-12-14 09:53,0.00,M
HFD,2021-12-14 10:53,0.00,M
HFD,2021-12-14 11:53,0.00,M
HFD,2021-12-14 12:53,0.00,M
HFD,2021-12-14 13:53,0.00,M
HFD,2021-12-14 14:53,0.00,M
HFD,2021-12-14 15:53,0.00,M
HFD,2021-12-14 16:53,0.00,M
HFD,2021-12-14 17:53,0.00,M
HFD,2021-12-14 18:53,0.00,M
HFD,2021-12-14 19:53,0.00,M
HFD,2021-12-14 20:53,0.00,M
HFD,2021-12-14 21:53,0.00,M
HFD,2021-12-14 22:53,0.00,M
HFD,2021-12-14 23:53,0.00,M
HFD,2021-12-15 00:53,0.00,M
HFD,2021-12-15 01:53,0.00,M
HFD,2021-12-15 02:53,0.00,M
HFD,2021-12-15 03:53,0.00,M
HFD,2021-12-15 04:53,0.00,M
HFD,2021-12-15 05:53,0.00,M
HFD,2021-12-15 06:53,0.00,M
HFD,2021-12-15 07:53,0.00,M
HFD,2021-12-15 08:53,0.00,M
HFD,2021-12-15 09:53,0.00,M
HFD,2021-12-15 10:53,0.00,M
