station,valid,p01m,wxcodes
IJD,2021-12-01 00:52,0.00,M
IJD,2021-12-01 01:52,0.00,M
IJD,2021-12-01 02:52,0.00,M
IJD,2021-12-01 03:52,0.00,M
IJD,2021-12-01 04:52,0.00,M
IJD,2021-12-01 05:52,0.00,M
IJD,2021-12-01 06:52,0.00,M
IJD,2021-12-01 07:52,0.00,M
IJD,2021-12-01 08:52,0.00,BR
IJD,2021-12-01 09:52,0.00,BR
IJD,2021-12-01 10:52,0.00,BR
IJD,2021-12-01 11:52,0.00,BR
IJD,2021-12-01 12:52,0.00,BR
IJD,2021-12-01 13:52,0.00,BR
IJD,2021-12-01 14:52,0.00,M
IJD,2021-12-01 15:52,0.00,M
IJD,2021-12-01 16:52,0.00,M
IJD,2021-12-01 17:52,0.00,M
IJD,2021-12-01 18:52,0.00,M
IJD,2021-12-01 19:52,0.00,M
IJD,2021-12-01 20:52,0.00,M
IJD,2021-12-01 21:52,0.00,M
IJD,2021-12-01 22:52,0.00,M
IJD,2021-12-01 23:52,0.00,M
IJD,2021-12-02 00:52,0.00,M
IJD,2021-12-02 01:52,0.00,M
IJD,2021-12-02 02:52,0.00,M
IJD,2021-12-02 03:52,0.00,M
IJD,2021-12-02 04:52,0.00,M
IJD,2021-12-02 05:52,0.00,M
IJD,2021-12-02 06:52,0.00,M
IJD,2021-12-02 07:52,T,UP
IJD,2021-12-02 08:52,T,UP
IJD,2021-12-02 09:52,0.51,-RA
IJD,2021-12-02 10:52,T,M
IJD,2021-12-02 11:52,T,-RA BR
IJD,2021-12-02 12:52,T,BR
IJD,2021-12-02 13:52,0.00,BR
IJD,2021-12-02 14:20,0.00,BR
IJD,2021-12-02 14:52,0.00,BR
IJD,2021-12-02 15:52,0.00,M
IJD,2021-12-02 16:52,0.00,M
IJD,2021-12-02 17:52,0.00,M
IJD,2021-12-02 18:52,0.00,M
IJD,2021-12-02 19:52,0.00,M
IJD,2021-12-02 20:52,T,M
IJD,2021-12-02 21:52,T,M
IJD,2021-12-02 22:52,0.00,M
