station,valid,p01m,wxcodes
AFN,2022-12-01 00:10,0.51,-RA
AFN,2022-12-01 00:52,0.76,M
AFN,2022-12-01 01:52,T,M
AFN,2022-12-01 02:00,0.00,M
AFN,2022-12-01 02:20,0.00,M
AFN,2022-12-01 02:52,0.00,M
AFN,2022-12-01 03:52,0.00,M
AFN,2022-12-01 04:52,0.00,M
AFN,2022-12-01 05:52,0.00,M
AFN,2022-12-01 06:52,0.00,M
AFN,2022-12-01 07:52,0.00,M
AFN,2022-12-01 08:52,0.00,M
AFN,2022-12-01 09:52,0.00,M
AFN,2022-12-01 10:52,0.00,M
AFN,2022-12-01 11:52,0.00,M
AFN,2022-12-01 12:52,0.00,M
AFN,2022-12-01 13:52,0.00,M
AFN,2022-12-01 14:52,0.00,M
AFN,2022-12-01 15:52,0.00,M
AFN,2022-12-01 16:52,0.00,M
AFN,2022-12-01 17:52,0.00,M
AFN,2022-12-01 18:52,0.00,M
AFN,2022-12-01 19:52,0.00,M
AFN,2022-12-01 20:52,0.00,M
AFN,2022-12-01 21:52,0.00,M
AFN,2022-12-01 22:52,0.00,M
AFN,2022-12-01 23:52,0.00,M
AFN,2022-12-02 00:52,0.00,M
AFN,2022-12-02 01:52,0.00,M
AFN,2022-12-02 02:52,0.00,M
AFN,2022-12-02 03:52,0.00,M
AFN,2022-12-02 04:52,0.00,M
AFN,2022-12-02 05:52,0.00,M
AFN,2022-12-02 06:52,0.00,M
AFN,2022-12-02 07:52,0.00,M
AFN,2022-12-02 08:52,0.00,M
AFN,2022-12-02 09:52,0.00,M
AFN,2022-12-02 10:52,0.00,M
AFN,2022-12-02 11:52,0.00,M
AFN,2022-12-02 12:52,0.00,M
AFN,2022-12-02 13:52,0.00,M
AFN,2022-12-02 14:52,0.00,M
AFN,2022-12-02 15:52,0.00,M
AFN,2022-12-02 16:52,0.00,M
AFN,2022-12-02 17:52,0.00,M
AFN,2022-12-02 18:52,0.00,M
AFN,2022-12-02 19:52,0.00,M
AFN,2022-12-02 20:52,0.00,M
AFN,2022-12-02 21:52,0.00,M
AFN,2022-12-02 22:52,0.00,M
AFN,2022-12-02 23:52,0.00,M
AFN,2022-12-03 00:52,0.00,M
AFN,2022-12-03 01:52,0.00,M
AFN,2022-12-03 02:52,0.00,M
AFN,2022-12-03 03:52,0.00,M
AFN,2022-12-03 04:52,0.00,M
AFN,2022-12-03 05:52,0.00,M
AFN,2022-12-03 06:52,0.00,M
AFN,2022-12-03 07:52,T,M
AFN,2022-12-03 08:37,0.00,M
AFN,2022-12-03 08:52,0.00,M
AFN,2022-12-03 09:27,0.00,M
AFN,2022-12-03 09:52,0.00,M
AFN,2022-12-03 10:52,0.00,M
AFN,2022-12-03 11:00,0.00,M
AFN,2022-12-03 11:15,0.00,M
AFN,2022-12-03 11:43,0.00,M
AFN,2022-12-03 11:52,0.00,M
AFN,2022-12-03 12:18,0.00,BR
AFN,2022-12-03 12:52,0.00,BR
AFN,2022-12-03 13:52,0.00,M
AFN,2022-12-03 14:52,1.02,-RA
AFN,2022-12-03 15:52,1.78,RA BR
AFN,2022-12-03 16:52,2.29,RA BR
AFN,2022-12-03 17:52,2.03,-RA BR
AFN,2022-12-03 18:52,2.54,RA BR
AFN,2022-12-03 19:52,0.76,-RA BR
AFN,2022-12-03 20:13,T,BR
AFN,2022-12-03 20:25,T,M
AFN,2022-12-03 20:52,T,M
AFN,2022-12-03 21:39,0.00,M
AFN,2022-12-03 21:52,0.00,M
AFN,2022-12-03 22:04,0.00,M
AFN,2022-12-03 22:33,0.25,-RA
AFN,2022-12-03 22:52,0.25,-RA
AFN,2022-12-03 23:26,1.52,M
AFN,2022-12-03 23:52,1.52,M
AFN,2022-12-04 00:52,0.00,M
AFN,2022-12-04 01:52,0.00,M
AFN,2022-12-04 02:52,0.00,M
AFN,2022-12-04 03:52,0.00,M
AFN,2022-12-04 04:52,0.00,M
AFN,2022-12-04 05:52,0.00,M
AFN,2022-12-04 06:52,0.00,M
AFN,2022-12-04 07:52,0.00,M
AFN,2022-12-04 08:52,0.00,M
AFN,2022-12-04 09:52,0.00,M
AFN,2022-12-04 10:52,0.00,M
AFN,2022-12-04 11:52,0.00,M
AFN,2022-12-04 12:52,0.00,M
AFN,2022-12-04 13:52,0.00,M
AFN,2022-12-04 14:52,0.00,M
AFN,2022-12-04 15:52,0.00,M
AFN,2022-12-04 16:52,0.00,M
AFN,2022-12-04 17:52,0.00,M
AFN,2022-12-04 18:52,0.00,M
AFN,2022-12-04 19:52,0.00,M
AFN,2022-12-04 20:52,0.00,M
AFN,2022-12-04 21:52,0.00,M
AFN,2022-12-04 22:52,0.00,M
AFN,2022-12-04 23:52,0.00,M
AFN,2022-12-05 00:52,0.00,M
AFN,2022-12-05 01:52,0.00,M
AFN,2022-12-05 02:52,0.00,M
AFN,2022-12-05 03:52,0.00,M
AFN,2022-12-05 04:52,0.00,M
AFN,2022-12-05 05:52,0.00,M
AFN,2022-12-05 06:52,0.00,M
AFN,2022-12-05 07:52,0.00,M
AFN,2022-12-05 08:52,0.00,M
AFN,2022-12-05 09:52,0.00,M
AFN,2022-12-05 10:52,0.00,M
AFN,2022-12-05 11:52,0.00,M
AFN,2022-12-05 12:52,0.00,M
AFN,2022-12-05 13:52,0.00,M
AFN,2022-12-05 14:52,0.00,M
AFN,2022-12-05 15:52,0.00,M
AFN,2022-12-05 16:52,0.00,M
AFN,2022-12-05 17:52,0.00,M
AFN,2022-12-05 18:52,0.00,M
AFN,2022-12-05 19:52,0.00,M
AFN,2022-12-05 20:52,0.00,M
AFN,2022-12-05 21:52,0.00,M
AFN,2022-12-05 22:52,0.00,M
AFN,2022-12-05 23:52,0.00,M
AFN,2022-12-06 00:52,0.00,M
AFN,2022-12-06 01:48,0.00,M
AFN,2022-12-06 01:52,0.00,M
AFN,2022-12-06 02:32,0.00,M
AFN,2022-12-06 02:52,0.00,M
AFN,2022-12-06 03:52,0.00,M
AFN,2022-12-06 04:50,0.00,M
AFN,2022-12-06 04:52,0.00,M
AFN,2022-12-06 05:52,0.00,M
AFN,2022-12-06 06:52,0.00,M
AFN,2022-12-06 07:26,0.00,M
AFN,2022-12-06 07:52,0.00,M
AFN,2022-12-06 08:20,0.00,M
AFN,2022-12-06 08:36,0.00,M
AFN,2022-12-06 08:52,0.00,M
AFN,2022-12-06 09:52,0.00,M
AFN,2022-12-06 10:52,0.00,M
AFN,2022-12-06 11:52,0.00,M
AFN,2022-12-06 12:29,0.00,M
AFN,2022-12-06 12:52,0.00,M
AFN,2022-12-06 13:32,0.00,M
AFN,2022-12-06 13:52,0.00,M
AFN,2022-12-06 14:52,0.00,M
AFN,2022-12-06 15:28,0.00,M
AFN,2022-12-06 15:52,0.00,M
AFN,2022-12-06 16:01,0.00,M
AFN,2022-12-06 16:52,0.00,M
AFN,2022-12-06 17:52,0.00,M
AFN,2022-12-06 18:52,T,-RA
AFN,2022-12-06 19:52,T,M
AFN,2022-12-06 20:52,0.25,M
AFN,2022-12-06 21:52,0.00,M
AFN,2022-12-06 22:52,T,-RA
AFN,2022-12-06 23:52,T,M
AFN,2022-12-07 00:52,0.00,M
AFN,2022-12-07 01:38,0.25,-RA
AFN,2022-12-07 01:52,0.25,-RA
AFN,2022-12-07 02:04,T,M
AFN,2022-12-07 02:52,0.25,-RA
AFN,2022-12-07 03:17,T,M
AFN,2022-12-07 03:48,T,-RA
AFN,2022-12-07 03:52,T,-RA
AFN,2022-12-07 04:52,2.54,RA BR
AFN,2022-12-07 05:16,1.78,RA BR
AFN,2022-12-07 05:27,2.79,RA BR
AFN,2022-12-07 05:52,3.56,-RA
AFN,2022-12-07 06:06,0.25,-RA BR
AFN,2022-12-07 06:34,0.76,-RA BR
AFN,2022-12-07 06:52,1.27,-RA
AFN,2022-12-07 07:52,0.51,RA BR
AFN,2022-12-07 08:30,2.29,RA BR
AFN,2022-12-07 08:52,2.54,-RA
AFN,2022-12-07 09:00,0.25,-RA BR
AFN,2022-12-07 09:13,0.25,-RA
AFN,2022-12-07 09:20,0.51,RA BR
AFN,2022-12-07 09:30,1.27,RA BR
AFN,2022-12-07 09:52,1.78,-RA BR
AFN,2022-12-07 10:02,T,-RA
AFN,2022-12-07 10:13,T,-RA
AFN,2022-12-07 10:34,0.51,-RA BR
AFN,2022-12-07 10:52,0.76,-RA BR
AFN,2022-12-07 11:25,0.51,-RA BR
AFN,2022-12-07 11:52,0.76,-RA BR
AFN,2022-12-07 12:22,0.51,-RA
AFN,2022-12-07 12:42,0.51,BR
AFN,2022-12-07 12:50,0.51,BR
