station,valid,p01m,wxcodes
MHT,2022-12-01 00:00,3.05,+RA BR
MHT,2022-12-01 00:12,5.08,RA BR
MHT,2022-12-01 00:22,5.33,-RA BR
MHT,2022-12-01 00:34,7.37,+RA
MHT,2022-12-01 00:40,7.62,RA
MHT,2022-12-01 00:53,7.87,-RA
MHT,2022-12-01 01:53,T,M
MHT,2022-12-01 02:53,0.00,M
MHT,2022-12-01 03:53,0.00,M
MHT,2022-12-01 04:53,0.00,M
MHT,2022-12-01 05:53,0.00,M
MHT,2022-12-01 06:53,T,M
MHT,2022-12-01 07:53,0.00,M
MHT,2022-12-01 08:53,0.00,M
MHT,2022-12-01 09:53,0.00,M
MHT,2022-12-01 10:53,0.00,M
MHT,2022-12-01 11:53,0.00,M
MHT,2022-12-01 12:53,0.00,M
MHT,2022-12-01 13:53,0.00,M
MHT,2022-12-01 14:53,0.00,M
MHT,2022-12-01 15:53,0.00,M
MHT,2022-12-01 16:53,0.00,M
MHT,2022-12-01 17:53,0.00,M
MHT,2022-12-01 18:53,0.00,M
MHT,2022-12-01 19:53,0.00,M
MHT,2022-12-01 20:53,0.00,M
MHT,2022-12-01 21:53,0.00,M
MHT,2022-12-01 22:53,0.00,M
MHT,2022-12-01 23:53,0.00,M
MHT,2022-12-02 00:53,0.00,M
MHT,2022-12-02 01:53,0.00,M
MHT,2022-12-02 02:53,0.00,M
MHT,2022-12-02 03:53,0.00,M
MHT,2022-12-02 04:53,0.00,M
MHT,2022-12-02 05:53,0.00,M
MHT,2022-12-02 06:53,0.00,M
MHT,2022-12-02 07:53,0.00,M
MHT,2022-12-02 08:53,0.00,M
MHT,2022-12-02 09:53,0.00,M
MHT,2022-12-02 10:53,0.00,M
MHT,2022-12-02 11:53,0.00,M
MHT,2022-12-02 12:53,0.00,M
MHT,2022-12-02 13:53,0.00,M
MHT,2022-12-02 14:53,0.00,M
MHT,2022-12-02 15:53,0.00,M
MHT,2022-12-02 16:53,0.00,M
MHT,2022-12-02 17:53,0.00,M
MHT,2022-12-02 18:53,0.00,M
MHT,2022-12-02 19:53,0.00,M
MHT,2022-12-02 20:53,0.00,M
MHT,2022-12-02 21:53,0.00,M
MHT,2022-12-02 22:53,0.00,M
MHT,2022-12-02 23:53,0.00,M
MHT,2022-12-03 00:53,0.00,M
MHT,2022-12-03 01:53,0.00,M
MHT,2022-12-03 02:53,0.00,M
MHT,2022-12-03 03:53,0.00,M
MHT,2022-12-03 04:53,0.00,M
MHT,2022-12-03 05:53,0.00,M
MHT,2022-12-03 06:53,0.00,M
MHT,2022-12-03 07:53,0.00,M
MHT,2022-12-03 08:53,0.00,M
MHT,2022-12-03 09:53,0.00,M
MHT,2022-12-03 10:53,0.00,M
MHT,2022-12-03 11:39,0.00,M
MHT,2022-12-03 11:53,0.00,M
MHT,2022-12-03 12:00,0.00,M
MHT,2022-12-03 12:53,0.00,M
MHT,2022-12-03 13:53,0.00,M
MHT,2022-12-03 14:53,T,-RA
MHT,2022-12-03 15:53,T,-RA
MHT,2022-12-03 16:53,T,-RA
MHT,2022-12-03 17:53,T,-RA
MHT,2022-12-03 18:53,T,RA BR
MHT,2022-12-03 19:00,T,RA BR
MHT,2022-12-03 19:12,T,-RA
MHT,2022-12-03 19:53,T,-RA
MHT,2022-12-03 20:53,T,-RA BR
MHT,2022-12-03 21:38,T,-RA
MHT,2022-12-03 21:53,T,M
MHT,2022-12-03 22:53,0.00,M
MHT,2022-12-03 23:32,T,-RA
MHT,2022-12-03 23:53,T,-RA
MHT,2022-12-04 00:53,T,M
MHT,2022-12-04 01:53,T,M
MHT,2022-12-04 02:53,0.00,M
MHT,2022-12-04 03:53,0.00,M
MHT,2022-12-04 04:53,0.00,M
MHT,2022-12-04 05:53,0.00,M
MHT,2022-12-04 06:53,0.00,M
MHT,2022-12-04 07:53,0.00,M
MHT,2022-12-04 08:53,0.00,M
MHT,2022-12-04 09:53,0.00,M
MHT,2022-12-04 10:53,0.00,M
MHT,2022-12-04 11:53,0.00,M
MHT,2022-12-04 12:53,0.00,M
MHT,2022-12-04 13:53,0.00,M
MHT,2022-12-04 14:53,0.00,M
MHT,2022-12-04 15:53,0.00,M
MHT,2022-12-04 16:53,0.00,M
MHT,2022-12-04 17:53,0.00,M
MHT,2022-12-04 18:53,0.00,M
MHT,2022-12-04 19:53,0.00,M
MHT,2022-12-04 20:53,0.00,M
MHT,2022-12-04 21:53,0.00,M
MHT,2022-12-04 22:53,0.00,M
MHT,2022-12-04 23:53,0.00,M
MHT,2022-12-05 00:53,0.00,M
MHT,2022-12-05 01:53,0.00,M
MHT,2022-12-05 02:53,0.00,M
MHT,2022-12-05 03:53,0.00,M
MHT,2022-12-05 04:53,0.00,M
MHT,2022-12-05 05:53,0.00,M
MHT,2022-12-05 06:53,0.00,M
MHT,2022-12-05 07:53,0.00,M
MHT,2022-12-05 08:53,0.00,M
MHT,2022-12-05 09:53,0.00,M
MHT,2022-12-05 10:53,0.00,M
MHT,2022-12-05 11:53,0.00,M
MHT,2022-12-05 12:53,0.00,M
MHT,2022-12-05 13:53,0.00,M
MHT,2022-12-05 14:53,0.00,M
MHT,2022-12-05 15:53,0.00,M
MHT,2022-12-05 16:53,0.00,M
MHT,2022-12-05 17:53,0.00,M
MHT,2022-12-05 18:53,0.00,M
MHT,2022-12-05 19:53,0.00,M
MHT,2022-12-05 20:53,0.00,M
MHT,2022-12-05 21:53,0.00,M
MHT,2022-12-05 22:53,0.00,M
MHT,2022-12-05 23:53,0.00,M
MHT,2022-12-06 00:53,0.00,M
MHT,2022-12-06 01:53,0.00,M
MHT,2022-12-06 02:53,0.00,M
MHT,2022-12-06 03:53,0.00,M
MHT,2022-12-06 04:48,0.00,M
MHT,2022-12-06 04:53,0.00,M
MHT,2022-12-06 05:53,0.00,M
MHT,2022-12-06 06:53,0.00,M
MHT,2022-12-06 07:46,0.00,M
MHT,2022-12-06 07:53,0.00,M
MHT,2022-12-06 08:53,0.00,M
MHT,2022-12-06 09:53,0.00,M
MHT,2022-12-06 10:53,0.00,M
MHT,2022-12-06 11:53,0.00,M
MHT,2022-12-06 12:53,0.00,M
MHT,2022-12-06 13:19,0.00,M
MHT,2022-12-06 13:40,0.00,M
MHT,2022-12-06 13:53,0.00,M
MHT,2022-12-06 14:53,0.00,M
MHT,2022-12-06 15:09,0.00,M
MHT,2022-12-06 15:21,0.00,M
MHT,2022-12-06 15:53,0.00,M
MHT,2022-12-06 16:53,0.00,M
MHT,2022-12-06 17:53,0.00,M
MHT,2022-12-06 18:53,0.00,M
MHT,2022-12-06 19:53,0.00,M
MHT,2022-12-06 20:53,0.00,M
MHT,2022-12-06 21:53,T,M
MHT,2022-12-06 22:53,T,M
MHT,2022-12-06 23:53,0.25,-RA
MHT,2022-12-07 00:53,0.25,-RA
MHT,2022-12-07 01:04,T,-RA
MHT,2022-12-07 01:14,T,M
MHT,2022-12-07 01:50,T,-RA
MHT,2022-12-07 01:53,0.25,-RA
MHT,2022-12-07 02:31,0.51,-RA
MHT,2022-12-07 02:53,0.51,-RA
MHT,2022-12-07 03:53,0.25,M
MHT,2022-12-07 04:30,0.00,M
MHT,2022-12-07 04:53,0.25,-RA
MHT,2022-12-07 05:53,2.79,RA BR
MHT,2022-12-07 06:53,2.79,RA BR
MHT,2022-12-07 07:43,2.79,-RA BR
MHT,2022-12-07 07:53,2.79,-RA
MHT,2022-12-07 08:35,1.27,RA BR
MHT,2022-12-07 08:53,2.79,RA BR
MHT,2022-12-07 09:15,2.29,RA BR
MHT,2022-12-07 09:53,4.57,-RA BR
MHT,2022-12-07 10:53,1.78,-RA BR
MHT,2022-12-07 11:46,1.78,RA BR
MHT,2022-12-07 11:53,2.03,-RA BR
MHT,2022-12-07 12:42,1.02,-RA BR
MHT,2022-12-07 12:53,1.02,-RA BR
MHT,2022-12-07 13:32,0.25,BR
MHT,2022-12-07 13:53,0.51,-RA BR
MHT,2022-12-07 14:53,T,BR
MHT,2022-12-07 14:57,0.00,BR
MHT,2022-12-07 15:53,0.51,BR
MHT,2022-12-07 16:53,0.25,BR
