station,valid,p01m,wxcodes
LEB,2021-12-01 00:53,T,-SN
LEB,2021-12-01 01:53,T,-SN
LEB,2021-12-01 02:22,T,-SN
LEB,2021-12-01 02:53,T,M
LEB,2021-12-01 03:53,0.00,M
LEB,2021-12-01 04:29,0.00,M
LEB,2021-12-01 04:53,0.00,M
LEB,2021-12-01 05:53,0.00,M
LEB,2021-12-01 06:28,0.00,M
LEB,2021-12-01 06:35,0.00,M
LEB,2021-12-01 06:53,0.00,M
LEB,2021-12-01 07:51,0.00,M
LEB,2021-12-01 07:53,0.00,M
LEB,2021-12-01 08:53,0.00,M
LEB,2021-12-01 09:53,0.00,M
LEB,2021-12-01 10:48,0.00,M
LEB,2021-12-01 10:53,0.00,M
LEB,2021-12-01 11:53,0.00,M
LEB,2021-12-01 12:53,0.00,M
LEB,2021-12-01 13:53,T,-SN
LEB,2021-12-01 14:53,T,M
LEB,2021-12-01 15:53,0.00,M
LEB,2021-12-01 16:53,0.00,M
LEB,2021-12-01 17:53,0.00,M
LEB,2021-12-01 18:53,0.00,M
LEB,2021-12-01 19:53,0.00,M
LEB,2021-12-01 20:53,0.00,M
LEB,2021-12-01 21:53,0.00,M
LEB,2021-12-01 22:53,0.00,M
LEB,2021-12-01 23:53,0.00,M
LEB,2021-12-02 00:53,0.00,M
LEB,2021-12-02 01:53,0.00,M
LEB,2021-12-02 02:53,0.00,M
LEB,2021-12-02 03:53,0.00,M
LEB,2021-12-02 04:53,0.00,M
LEB,2021-12-02 05:53,0.00,M
LEB,2021-12-02 06:53,0.00,M
LEB,2021-12-02 07:53,0.00,M
LEB,2021-12-02 08:42,T,-SN
LEB,2021-12-02 08:53,T,-SN
LEB,2021-12-02 09:20,T,-SN
LEB,2021-12-02 09:36,0.25,-SN
LEB,2021-12-02 09:53,0.25,-SN BR
LEB,2021-12-02 10:08,0.25,-SN BR
LEB,2021-12-02 10:53,1.27,-SN BR
LEB,2021-12-02 11:02,T,-SN BR
LEB,2021-12-02 11:07,T,-SN
LEB,2021-12-02 11:14,0.25,-SN BR
