station,valid,p01m,wxcodes
MHT,2020-12-01 00:53,0.76,-RA BR
MHT,2020-12-01 01:53,2.54,RA
MHT,2020-12-01 02:18,2.03,-RA BR
MHT,2020-12-01 02:53,4.32,RA BR
MHT,2020-12-01 03:53,1.02,-RA BR
MHT,2020-12-01 04:26,1.02,RA BR
MHT,2020-12-01 04:49,1.27,BR
MHT,2020-12-01 04:53,1.27,-RA BR
MHT,2020-12-01 05:53,0.76,-RA
MHT,2020-12-01 06:00,T,M
MHT,2020-12-01 06:10,T,M
MHT,2020-12-01 06:53,T,M
MHT,2020-12-01 07:19,T,-RA
MHT,2020-12-01 07:51,0.25,M
MHT,2020-12-01 07:53,0.25,M
MHT,2020-12-01 08:53,T,M
MHT,2020-12-01 09:53,0.00,M
MHT,2020-12-01 10:53,0.00,M
MHT,2020-12-01 11:53,0.00,M
MHT,2020-12-01 12:18,0.00,M
MHT,2020-12-01 12:53,0.00,M
MHT,2020-12-01 13:53,0.00,M
MHT,2020-12-01 14:53,0.00,M
MHT,2020-12-01 15:53,0.00,M
MHT,2020-12-01 16:53,0.00,M
MHT,2020-12-01 17:53,0.00,M
MHT,2020-12-01 18:53,0.00,M
MHT,2020-12-01 19:53,0.00,M
MHT,2020-12-01 20:53,0.00,M
MHT,2020-12-01 21:53,0.00,M
MHT,2020-12-01 22:53,0.00,M
MHT,2020-12-01 23:53,0.00,M
MHT,2020-12-02 00:53,0.00,M
MHT,2020-12-02 01:53,0.00,M
MHT,2020-12-02 02:53,0.00,M
MHT,2020-12-02 03:53,0.00,M
MHT,2020-12-02 04:53,0.00,M
MHT,2020-12-02 05:53,0.00,M
MHT,2020-12-02 06:53,0.00,M
MHT,2020-12-02 07:53,0.00,M
MHT,2020-12-02 08:53,0.00,M
MHT,2020-12-02 09:53,0.00,M
MHT,2020-12-02 10:53,0.00,M
MHT,2020-12-02 11:53,0.00,M
MHT,2020-12-02 12:53,0.00,M
MHT,2020-12-02 13:53,0.00,M
MHT,2020-12-02 14:53,0.00,M
MHT,2020-12-02 15:53,0.00,M
MHT,2020-12-02 16:53,0.00,M
MHT,2020-12-02 17:53,0.00,M
MHT,2020-12-02 18:53,0.00,M
MHT,2020-12-02 19:53,T,M
MHT,2020-12-02 20:53,T,M
MHT,2020-12-02 21:53,0.00,M
MHT,2020-12-02 22:53,0.00,M
MHT,2020-12-02 23:53,0.00,M
MHT,2020-12-03 00:53,0.00,M
MHT,2020-12-03 01:53,0.00,M
MHT,2020-12-03 02:53,0.00,M
MHT,2020-12-03 03:53,0.00,M
MHT,2020-12-03 04:53,0.00,M
MHT,2020-12-03 05:53,0.00,M
MHT,2020-12-03 06:53,0.00,M
MHT,2020-12-03 07:53,0.00,M
MHT,2020-12-03 08:53,0.00,M
MHT,2020-12-03 09:53,0.00,M
MHT,2020-12-03 10:53,0.00,M
MHT,2020-12-03 11:53,0.00,M
MHT,2020-12-03 12:53,0.00,M
MHT,2020-12-03 13:53,0.00,M
MHT,2020-12-03 14:53,0.00,M
MHT,2020-12-03 15:53,0.00,M
MHT,2020-12-03 16:53,0.00,M
MHT,2020-12-03 17:53,0.00,M
MHT,2020-12-03 18:53,0.00,M
MHT,2020-12-03 19:53,0.00,M
MHT,2020-12-03 20:53,0.00,M
MHT,2020-12-03 21:53,0.00,M
MHT,2020-12-03 22:53,0.00,M
MHT,2020-12-03 23:53,0.00,M
MHT,2020-12-04 00:53,0.00,M
MHT,2020-12-04 01:53,0.00,M
MHT,2020-12-04 02:53,0.00,M
MHT,2020-12-04 03:53,0.00,M
MHT,2020-12-04 04:53,0.00,M
