station,valid,p01m,wxcodes
CON,2021-12-01 00:51,0.00,M
CON,2021-12-01 01:51,0.00,M
CON,2021-12-01 02:51,0.00,M
CON,2021-12-01 03:51,0.00,M
CON,2021-12-01 04:51,0.00,M
CON,2021-12-01 05:51,0.00,M
CON,2021-12-01 06:51,0.00,M
CON,2021-12-01 07:51,0.00,M
CON,2021-12-01 08:51,0.00,M
CON,2021-12-01 09:51,0.00,M
CON,2021-12-01 10:51,0.00,M
CON,2021-12-01 11:51,0.00,M
CON,2021-12-01 12:51,0.00,M
CON,2021-12-01 13:51,0.00,M
CON,2021-12-01 14:51,0.00,M
CON,2021-12-01 15:51,0.00,M
CON,2021-12-01 16:51,0.00,M
CON,2021-12-01 17:51,0.00,M
CON,2021-12-01 18:51,0.00,M
CON,2021-12-01 19:51,0.00,M
CON,2021-12-01 20:51,0.00,M
CON,2021-12-01 21:51,0.00,M
CON,2021-12-01 22:51,0.00,M
CON,2021-12-01 23:51,0.00,M
CON,2021-12-02 00:51,0.00,M
CON,2021-12-02 01:51,0.00,M
CON,2021-12-02 02:51,0.00,M
CON,2021-12-02 03:51,0.00,M
CON,2021-12-02 04:51,0.00,M
CON,2021-12-02 05:51,0.00,M
CON,2021-12-02 06:51,0.00,M
CON,2021-12-02 07:51,0.00,M
CON,2021-12-02 08:51,T,-SN
CON,2021-12-02 09:33,T,-SN BR
CON,2021-12-02 09:51,T,-SN BR
CON,2021-12-02 10:25,0.25,UP
CON,2021-12-02 10:51,0.51,-RA
CON,2021-12-02 11:05,0.25,-FZRA
CON,2021-12-02 11:51,1.27,-FZRA
CON,2021-12-02 12:04,0.51,-RA BR
CON,2021-12-02 12:16,0.76,-RA BR
CON,2021-12-02 12:43,1.52,UP BR
CON,2021-12-02 12:51,1.78,UP BR
CON,2021-12-02 13:41,0.51,-RA BR
CON,2021-12-02 13:51,0.51,-RA BR
CON,2021-12-02 14:06,0.00,BR
CON,2021-12-02 14:25,T,BR
CON,2021-12-02 14:47,T,-RA BR
CON,2021-12-02 14:51,T,BR
CON,2021-12-02 15:28,T,BR
CON,2021-12-02 15:34,0.00,BR
CON,2021-12-02 15:51,T,BR
CON,2021-12-02 16:11,0.00,BR
CON,2021-12-02 16:26,0.00,BR
CON,2021-12-02 16:35,0.00,BR
CON,2021-12-02 16:51,0.00,BR
CON,2021-12-02 16:59,0.00,BR
CON,2021-12-02 17:51,0.00,BR
CON,2021-12-02 18:46,0.00,BR
CON,2021-12-02 18:51,0.00,BR
CON,2021-12-02 19:51,0.00,BR
CON,2021-12-02 20:27,T,-RA BR
CON,2021-12-02 20:39,T,BR
CON,2021-12-02 20:46,T,BR
CON,2021-12-02 20:51,T,BR
CON,2021-12-02 21:07,0.00,BR
CON,2021-12-02 21:16,0.00,BR
CON,2021-12-02 21:51,0.00,BR
CON,2021-12-02 22:51,0.00,BR
CON,2021-12-02 23:30,0.00,BR
CON,2021-12-02 23:47,0.00,BR
CON,2021-12-02 23:51,0.00,BR
CON,2021-12-03 00:03,0.00,BR
CON,2021-12-03 00:14,0.00,BR
CON,2021-12-03 00:32,0.00,BR
CON,2021-12-03 00:39,0.00,BR
CON,2021-12-03 00:49,0.00,BR
CON,2021-12-03 00:50,0.00,BR
CON,2021-12-03 00:59,0.00,BR
CON,2021-12-03 01:12,0.00,BR
CON,2021-12-03 01:23,0.00,BR
CON,2021-12-03 01:51,T,M
CON,2021-12-03 02:51,1.02,M
CON,2021-12-03 03:51,0.00,M
CON,2021-12-03 04:51,0.00,M
CON,2021-12-03 05:51,T,M
CON,2021-12-03 06:51,0.00,M
CON,2021-12-03 07:51,0.00,M
CON,2021-12-03 08:51,0.00,M
CON,2021-12-03 09:51,0.00,M
CON,2021-12-03 10:51,0.00,M
CON,2021-12-03 11:51,0.00,M
CON,2021-12-03 12:51,0.00,M
CON,2021-12-03 13:51,0.00,M
CON,2021-12-03 14:51,0.00,M
CON,2021-12-03 15:51,0.00,M
CON,2021-12-03 16:51,0.00,M
CON,2021-12-03 17:51,0.00,M
CON,2021-12-03 18:51,0.00,M
CON,2021-12-03 19:51,0.00,M
CON,2021-12-03 20:51,0.00,M
CON,2021-12-03 21:51,0.00,M
CON,2021-12-03 22:51,0.00,M
CON,2021-12-03 23:51,0.00,M
CON,2021-12-04 00:51,0.00,M
CON,2021-12-04 01:51,0.00,M
CON,2021-12-04 02:51,0.00,M
CON,2021-12-04 03:51,0.00,M
CON,2021-12-04 04:51,0.00,M
CON,2021-12-04 05:51,0.00,M
CON,2021-12-04 06:51,0.00,M
CON,2021-12-04 07:51,0.00,M
CON,2021-12-04 08:51,0.00,M
CON,2021-12-04 09:51,0.00,M
CON,2021-12-04 10:51,0.00,M
CON,2021-12-04 11:51,0.00,M
CON,2021-12-04 12:51,0.00,M
CON,2021-12-04 13:51,0.00,M
CON,2021-12-04 14:51,0.00,M
CON,2021-12-04 15:51,0.00,M
CON,2021-12-04 16:51,0.00,M
CON,2021-12-04 17:51,0.00,M
CON,2021-12-04 18:51,0.00,M
CON,2021-12-04 19:51,0.00,M
CON,2021-12-04 20:51,0.00,M
CON,2021-12-04 21:51,0.00,M
CON,2021-12-04 22:51,0.00,M
CON,2021-12-04 23:51,0.00,M
CON,2021-12-05 00:51,0.00,M
CON,2021-12-05 01:51,0.00,M
CON,2021-12-05 02:51,0.00,M
CON,2021-12-05 03:51,0.00,M
CON,2021-12-05 04:51,0.00,M
CON,2021-12-05 05:51,0.00,M
CON,2021-12-05 06:51,0.00,M
CON,2021-12-05 07:51,0.00,M
CON,2021-12-05 08:51,0.00,M
CON,2021-12-05 09:51,0.00,M
CON,2021-12-05 10:51,0.00,M
CON,2021-12-05 11:51,0.00,M
CON,2021-12-05 12:51,0.00,M
CON,2021-12-05 13:51,0.00,M
CON,2021-12-05 14:51,0.00,M
CON,2021-12-05 15:51,0.00,M
CON,2021-12-05 16:51,0.00,M
CON,2021-12-05 17:51,0.00,M
CON,2021-12-05 18:51,0.00,M
CON,2021-12-05 19:51,0.00,M
CON,2021-12-05 20:51,0.00,M
CON,2021-12-05 21:51,0.00,M
CON,2021-12-05 22:51,0.00,M
CON,2021-12-05 23:51,0.00,HZ
CON,2021-12-06 00:51,0.00,M
CON,2021-12-06 01:51,0.00,M
CON,2021-12-06 02:51,0.00,M
CON,2021-12-06 03:51,0.00,M
CON,2021-12-06 04:51,0.00,M
CON,2021-12-06 05:51,0.00,M
CON,2021-12-06 06:51,T,M
CON,2021-12-06 07:51,0.00,M
CON,2021-12-06 08:51,T,M
CON,2021-12-06 09:51,0.00,M
CON,2021-12-06 10:51,0.51,M
CON,2021-12-06 11:51,0.25,M
CON,2021-12-06 12:20,0.51,+RA BR
CON,2021-12-06 12:30,1.27,-RA BR
CON,2021-12-06 12:51,1.78,-RA BR
CON,2021-12-06 13:35,T,BR
CON,2021-12-06 13:47,0.25,BR
CON,2021-12-06 13:51,0.25,-RA BR
CON,2021-12-06 14:16,0.51,-RA BR
CON,2021-12-06 14:35,0.76,-RA BR
CON,2021-12-06 14:43,0.76,UP BR
CON,2021-12-06 14:51,0.76,BR
CON,2021-12-06 15:01,0.00,BR
CON,2021-12-06 15:09,0.00,BR
CON,2021-12-06 15:30,0.00,BR
CON,2021-12-06 15:42,0.00,BR
CON,2021-12-06 15:51,0.25,BR
CON,2021-12-06 16:37,0.00,BR
CON,2021-12-06 16:46,0.00,FG
CON,2021-12-06 16:51,0.00,FG
CON,2021-12-06 17:30,0.00,FG
CON,2021-12-06 17:51,0.00,FG
CON,2021-12-06 18:41,0.00,BR
CON,2021-12-06 18:44,0.00,BR
CON,2021-12-06 18:49,0.00,BR
CON,2021-12-06 18:51,0.00,M
CON,2021-12-06 19:51,0.00,BR
CON,2021-12-06 20:51,0.00,BR
CON,2021-12-06 21:51,0.00,M
CON,2021-12-06 22:51,0.00,M
CON,2021-12-06 23:51,T,-RA
CON,2021-12-07 00:51,0.51,-RA
CON,2021-12-07 01:39,0.25,M
CON,2021-12-07 01:51,0.25,-RA
CON,2021-12-07 02:01,T,-RA
CON,2021-12-07 02:19,1.02,-RA BR
CON,2021-12-07 02:32,1.02,M
CON,2021-12-07 02:41,1.02,M
CON,2021-12-07 02:51,1.02,M
CON,2021-12-07 03:51,0.00,M
CON,2021-12-07 04:51,0.00,M
CON,2021-12-07 05:51,0.00,M
CON,2021-12-07 06:51,0.00,M
CON,2021-12-07 07:51,0.00,M
CON,2021-12-07 08:51,0.00,M
CON,2021-12-07 09:51,0.00,M
CON,2021-12-07 10:51,0.00,M
CON,2021-12-07 11:51,0.00,M
CON,2021-12-07 12:51,0.00,M
CON,2021-12-07 13:51,0.00,M
CON,2021-12-07 14:51,0.00,M
CON,2021-12-07 15:51,0.00,M
CON,2021-12-07 16:51,0.00,M
CON,2021-12-07 17:51,0.00,M
CON,2021-12-07 18:51,0.00,M
CON,2021-12-07 19:51,0.00,M
CON,2021-12-07 20:51,0.00,M
CON,2021-12-07 21:51,0.00,M
CON,2021-12-07 22:51,0.00,M
CON,2021-12-07 23:51,0.00,M
CON,2021-12-08 00:51,0.00,M
CON,2021-12-08 01:51,0.00,M
CON,2021-12-08 02:51,0.00,M
