station,valid,p01m,wxcodes
PSM,2020-12-01 00:14,0.00,-RA BR
PSM,2020-12-01 00:56,4.57,-RA BR
PSM,2020-12-01 01:16,0.00,RA BR
PSM,2020-12-01 01:27,0.00,-RA BR
PSM,2020-12-01 01:56,2.54,RA BR
PSM,2020-12-01 02:56,2.29,RA BR
PSM,2020-12-01 03:56,1.78,-RA BR
PSM,2020-12-01 04:56,2.29,-RA BR
PSM,2020-12-01 05:56,5.33,-RA BR
PSM,2020-12-01 06:56,2.79,-RA BR
PSM,2020-12-01 07:56,2.03,-RA BR
PSM,2020-12-01 08:20,0.00,-RA BR
PSM,2020-12-01 08:56,0.25,-RA BR
PSM,2020-12-01 09:45,0.00,BR
PSM,2020-12-01 09:56,0.25,BR
PSM,2020-12-01 10:56,T,BR
PSM,2020-12-01 11:39,0.00,BR
PSM,2020-12-01 11:56,0.00,BR
PSM,2020-12-01 12:11,0.00,BR
PSM,2020-12-01 12:56,0.00,BR
PSM,2020-12-01 13:56,0.00,BR
PSM,2020-12-01 14:24,0.00,FG
PSM,2020-12-01 14:56,0.00,FG
PSM,2020-12-01 15:56,0.00,FG
PSM,2020-12-01 16:56,0.00,FG
PSM,2020-12-01 17:56,0.00,FG
PSM,2020-12-01 18:33,0.00,BR
PSM,2020-12-01 18:41,0.00,BR
PSM,2020-12-01 18:56,0.00,BR
PSM,2020-12-01 19:12,0.00,BR
PSM,2020-12-01 19:56,0.00,M
PSM,2020-12-01 20:56,0.00,M
PSM,2020-12-01 21:56,0.00,M
PSM,2020-12-01 22:56,0.00,M
PSM,2020-12-01 23:56,0.00,M
PSM,2020-12-02 00:56,0.00,M
PSM,2020-12-02 01:56,0.00,M
PSM,2020-12-02 02:56,0.00,M
PSM,2020-12-02 03:56,0.00,M
PSM,2020-12-02 04:56,0.00,M
PSM,2020-12-02 05:56,0.00,M
PSM,2020-12-02 06:56,0.00,M
PSM,2020-12-02 07:56,0.00,M
PSM,2020-12-02 08:56,0.00,M
PSM,2020-12-02 09:56,0.00,M
PSM,2020-12-02 10:56,0.00,M
PSM,2020-12-02 11:56,0.00,M
PSM,2020-12-02 12:56,0.00,M
PSM,2020-12-02 13:56,0.00,M
PSM,2020-12-02 14:56,0.00,M
PSM,2020-12-02 15:56,0.00,M
PSM,2020-12-02 16:56,0.00,M
PSM,2020-12-02 17:56,0.00,M
PSM,2020-12-02 18:56,0.00,M
PSM,2020-12-02 19:56,0.00,M
PSM,2020-12-02 20:56,0.00,M
PSM,2020-12-02 21:41,0.00,-RA
PSM,2020-12-02 21:56,T,M
PSM,2020-12-02 22:56,0.00,M
PSM,2020-12-02 23:56,0.00,M
PSM,2020-12-03 00:56,0.00,M
PSM,2020-12-03 01:56,0.00,M
PSM,2020-12-03 02:56,0.00,M
PSM,2020-12-03 03:56,0.00,M
PSM,2020-12-03 04:56,0.00,M
PSM,2020-12-03 05:56,0.00,M
PSM,2020-12-03 06:56,0.00,M
PSM,2020-12-03 07:56,0.00,M
PSM,2020-12-03 08:56,0.00,M
PSM,2020-12-03 09:56,0.00,M
PSM,2020-12-03 10:56,0.00,M
PSM,2020-12-03 11:56,0.00,M
PSM,2020-12-03 12:56,0.00,M
PSM,2020-12-03 13:56,0.00,M
PSM,2020-12-03 14:56,0.00,M
PSM,2020-12-03 15:56,0.00,M
PSM,2020-12-03 16:56,0.00,M
PSM,2020-12-03 17:56,0.00,M
PSM,2020-12-03 18:56,0.00,M
PSM,2020-12-03 19:56,0.00,M
PSM,2020-12-03 20:56,0.00,M
PSM,2020-12-03 21:56,0.00,M
PSM,2020-12-03 22:56,0.00,M
PSM,2020-12-03 23:56,0.00,M
PSM,2020-12-04 00:56,0.00,M
PSM,2020-12-04 01:56,0.00,M
PSM,2020-12-04 02:56,0.00,M
PSM,2020-12-04 03:56,0.00,M
PSM,2020-12-04 04:56,0.00,M
PSM,2020-12-04 05:56,0.00,M
PSM,2020-12-04 06:56,0.00,M
PSM,2020-12-04 07:56,0.00,M
PSM,2020-12-04 08:56,0.00,M
PSM,2020-12-04 09:56,0.00,M
PSM,2020-12-04 10:56,0.00,M
