station,valid,p01m,wxcodes
DAW,2022-12-01 00:02,0.76,RA BR
DAW,2022-12-01 00:16,2.03,+RA BR
DAW,2022-12-01 00:40,6.86,+RA BR
DAW,2022-12-01 00:43,7.11,+RA BR
DAW,2022-12-01 00:51,7.62,RA BR
DAW,2022-12-01 01:51,0.76,-RA
DAW,2022-12-01 02:51,T,M
DAW,2022-12-01 03:06,T,-RA
DAW,2022-12-01 03:30,T,M
DAW,2022-12-01 03:51,T,M
DAW,2022-12-01 04:51,T,M
DAW,2022-12-01 05:51,0.00,M
DAW,2022-12-01 06:51,0.00,M
DAW,2022-12-01 07:51,0.00,M
DAW,2022-12-01 08:51,0.00,M
DAW,2022-12-01 09:51,0.00,M
DAW,2022-12-01 10:51,0.00,M
DAW,2022-12-01 11:51,0.00,M
DAW,2022-12-01 12:51,0.00,M
DAW,2022-12-01 13:51,0.00,M
DAW,2022-12-01 14:51,0.00,M
DAW,2022-12-01 15:51,0.00,M
DAW,2022-12-01 16:51,0.00,M
DAW,2022-12-01 17:51,0.00,M
DAW,2022-12-01 18:51,0.00,M
DAW,2022-12-01 19:30,T,-SN
DAW,2022-12-01 19:36,T,-SN
DAW,2022-12-01 19:46,T,-SN
DAW,2022-12-01 19:47,T,-SN
DAW,2022-12-01 19:52,T,-SN
DAW,2022-12-01 20:51,T,M
DAW,2022-12-01 21:51,0.00,M
DAW,2022-12-01 22:51,0.00,M
DAW,2022-12-01 23:51,0.00,M
DAW,2022-12-02 00:51,0.00,M
DAW,2022-12-02 01:51,0.00,M
DAW,2022-12-02 02:51,0.00,M
DAW,2022-12-02 03:51,0.00,M
DAW,2022-12-02 04:51,0.00,M
DAW,2022-12-02 05:51,0.00,M
DAW,2022-12-02 06:51,0.00,M
DAW,2022-12-02 07:51,0.00,M
DAW,2022-12-02 08:51,0.00,M
DAW,2022-12-02 09:51,0.00,M
DAW,2022-12-02 10:51,0.00,M
DAW,2022-12-02 11:51,0.00,M
DAW,2022-12-02 12:51,0.00,M
DAW,2022-12-02 13:51,0.00,M
DAW,2022-12-02 14:51,0.00,M
DAW,2022-12-02 15:51,0.00,M
DAW,2022-12-02 16:51,0.00,M
DAW,2022-12-02 17:51,0.00,M
DAW,2022-12-02 18:51,0.00,M
DAW,2022-12-02 19:51,0.00,M
DAW,2022-12-02 20:51,0.00,M
DAW,2022-12-02 21:51,0.00,M
DAW,2022-12-02 22:51,0.00,M
DAW,2022-12-02 23:51,0.00,M
DAW,2022-12-03 00:51,0.00,M
DAW,2022-12-03 01:51,0.00,M
DAW,2022-12-03 02:51,0.00,M
DAW,2022-12-03 03:51,0.00,M
DAW,2022-12-03 04:51,0.00,M
DAW,2022-12-03 05:51,0.00,M
DAW,2022-12-03 06:51,0.00,M
DAW,2022-12-03 07:51,0.00,M
DAW,2022-12-03 08:51,0.00,M
DAW,2022-12-03 09:51,0.00,M
DAW,2022-12-03 10:51,0.00,M
DAW,2022-12-03 11:51,0.00,M
DAW,2022-12-03 12:51,0.00,HZ
DAW,2022-12-03 12:58,0.00,BR
DAW,2022-12-03 13:51,0.00,M
DAW,2022-12-03 14:08,0.00,M
DAW,2022-12-03 14:51,0.00,M
DAW,2022-12-03 15:51,0.25,-RA
DAW,2022-12-03 16:51,1.02,-RA BR
DAW,2022-12-03 17:51,0.76,-RA BR
DAW,2022-12-03 18:22,0.51,-RA BR
DAW,2022-12-03 18:51,1.27,RA BR
DAW,2022-12-03 19:14,0.76,-RA BR
DAW,2022-12-03 19:51,1.78,-RA
DAW,2022-12-03 20:51,0.25,-RA BR
DAW,2022-12-03 21:20,T,-RA
DAW,2022-12-03 21:31,0.25,-RA BR
DAW,2022-12-03 21:51,0.25,M
DAW,2022-12-03 22:05,0.00,M
DAW,2022-12-03 22:51,0.00,M
DAW,2022-12-03 23:18,0.00,M
DAW,2022-12-03 23:47,0.00,M
DAW,2022-12-03 23:51,0.00,M
DAW,2022-12-04 00:03,0.25,-RA
DAW,2022-12-04 00:18,0.25,-RA
DAW,2022-12-04 00:51,0.25,M
DAW,2022-12-04 01:51,0.00,M
DAW,2022-12-04 02:51,0.00,M
DAW,2022-12-04 03:51,0.00,M
DAW,2022-12-04 04:51,0.00,M
DAW,2022-12-04 05:51,0.00,M
DAW,2022-12-04 06:51,0.00,M
DAW,2022-12-04 07:51,0.00,M
DAW,2022-12-04 08:51,0.00,M
DAW,2022-12-04 09:51,0.00,M
DAW,2022-12-04 10:51,0.00,M
DAW,2022-12-04 11:51,0.00,M
DAW,2022-12-04 12:51,0.00,M
DAW,2022-12-04 13:51,0.00,M
DAW,2022-12-04 14:51,0.00,M
DAW,2022-12-04 15:51,0.00,M
DAW,2022-12-04 16:51,0.00,M
DAW,2022-12-04 17:51,0.00,M
DAW,2022-12-04 18:51,0.00,M
DAW,2022-12-04 19:51,0.00,M
