station,valid,p01m,wxcodes
BML,2022-12-01 00:01,0.25,-RA BR
BML,2022-12-01 00:52,1.27,-RA
BML,2022-12-01 01:01,0.25,-RA
BML,2022-12-01 01:32,1.27,-RA
BML,2022-12-01 01:52,1.27,-RA
BML,2022-12-01 02:52,T,M
BML,2022-12-01 03:52,T,-RA
BML,2022-12-01 04:52,T,M
BML,2022-12-01 05:52,0.00,M
BML,2022-12-01 06:52,0.00,M
BML,2022-12-01 07:52,0.00,M
BML,2022-12-01 08:52,0.00,M
BML,2022-12-01 09:52,0.00,M
BML,2022-12-01 10:52,0.00,M
BML,2022-12-01 11:52,0.00,M
BML,2022-12-01 12:52,0.00,M
BML,2022-12-01 13:52,0.00,M
BML,2022-12-01 14:52,0.00,M
BML,2022-12-01 15:52,0.00,M
BML,2022-12-01 16:52,T,M
BML,2022-12-01 17:17,T,-SN
BML,2022-12-01 17:19,T,-SN
BML,2022-12-01 17:31,T,-SN
BML,2022-12-01 17:34,T,M
BML,2022-12-01 17:52,T,M
BML,2022-12-01 18:52,0.00,M
BML,2022-12-01 19:22,T,-SN
BML,2022-12-01 19:29,T,-SN
BML,2022-12-01 19:36,T,-SN
BML,2022-12-01 19:42,T,-SN
BML,2022-12-01 19:44,T,-SN
BML,2022-12-01 19:52,T,M
BML,2022-12-01 20:17,T,-SN
BML,2022-12-01 20:21,T,-SN
BML,2022-12-01 20:27,T,-SN
BML,2022-12-01 20:33,T,-SN
BML,2022-12-01 20:52,T,M
BML,2022-12-01 21:52,0.00,M
BML,2022-12-01 22:52,0.00,M
BML,2022-12-01 23:52,0.00,M
BML,2022-12-02 00:52,0.00,M
BML,2022-12-02 01:52,0.00,M
BML,2022-12-02 02:52,0.00,M
BML,2022-12-02 03:52,0.00,M
BML,2022-12-02 04:52,0.00,M
BML,2022-12-02 05:52,0.00,M
BML,2022-12-02 06:52,0.00,M
BML,2022-12-02 07:52,0.00,M
BML,2022-12-02 08:52,0.00,M
BML,2022-12-02 09:52,0.00,M
BML,2022-12-02 10:52,0.00,M
BML,2022-12-02 11:52,0.00,M
BML,2022-12-02 12:52,0.00,M
BML,2022-12-02 13:52,0.00,M
BML,2022-12-02 14:52,0.00,M
BML,2022-12-02 15:52,0.00,M
BML,2022-12-02 16:52,0.00,M
BML,2022-12-02 18:52,0.00,M
BML,2022-12-02 19:52,0.00,M
BML,2022-12-02 20:52,0.00,M
BML,2022-12-02 21:52,0.00,M
BML,2022-12-02 22:52,0.00,M
BML,2022-12-02 23:52,0.00,M
BML,2022-12-03 00:52,0.00,M
BML,2022-12-03 01:52,0.00,M
BML,2022-12-03 02:52,0.00,M
BML,2022-12-03 03:52,0.00,M
BML,2022-12-03 04:52,0.00,M
BML,2022-12-03 05:52,0.00,M
BML,2022-12-03 06:52,0.00,M
BML,2022-12-03 07:52,0.00,M
BML,2022-12-03 08:52,0.00,M
BML,2022-12-03 09:52,0.00,M
BML,2022-12-03 10:52,T,-RA
BML,2022-12-03 11:52,T,M
BML,2022-12-03 12:52,0.00,M
BML,2022-12-03 13:52,0.25,-RA
BML,2022-12-03 14:52,0.25,-RA
BML,2022-12-03 15:52,0.76,-RA BR
BML,2022-12-03 16:52,1.78,RA BR
BML,2022-12-03 17:52,1.52,-RA BR
BML,2022-12-03 18:19,0.76,-RA BR
BML,2022-12-03 18:52,1.02,-RA
BML,2022-12-03 19:52,T,-RA
BML,2022-12-03 20:52,T,M
BML,2022-12-03 21:52,T,-RA
BML,2022-12-03 22:20,0.51,-RA
BML,2022-12-03 22:52,0.51,-RA
BML,2022-12-03 23:52,T,M
BML,2022-12-04 00:52,T,-RA
BML,2022-12-04 01:52,T,M
BML,2022-12-04 02:52,0.00,M
BML,2022-12-04 03:52,0.00,M
BML,2022-12-04 04:52,0.00,M
BML,2022-12-04 05:52,0.00,M
