station,valid,p01m,wxcodes
HIE,2021-12-01 00:52,0.00,M
HIE,2021-12-01 01:52,0.00,M
HIE,2021-12-01 02:52,0.00,M
HIE,2021-12-01 03:50,T,-SN BR
HIE,2021-12-01 03:52,T,-SN BR
HIE,2021-12-01 04:09,T,-SN BR
HIE,2021-12-01 04:43,T,-SN BR
HIE,2021-12-01 04:52,T,-SN BR
HIE,2021-12-01 05:14,T,-SN BR
HIE,2021-12-01 05:22,T,-SN BR
HIE,2021-12-01 05:45,T,-SN BR
HIE,2021-12-01 05:52,T,-SN BR
HIE,2021-12-01 06:01,T,-SN BR
HIE,2021-12-01 06:11,T,-SN BR
HIE,2021-12-01 06:34,T,-SN BR
HIE,2021-12-01 06:52,T,-SN BR
HIE,2021-12-01 07:52,T,-SN BR
HIE,2021-12-01 08:49,T,-SN
HIE,2021-12-01 08:52,T,-SN
HIE,2021-12-01 09:38,T,M
HIE,2021-12-01 09:52,T,M
HIE,2021-12-01 10:52,0.00,M
HIE,2021-12-01 11:52,0.00,M
HIE,2021-12-01 12:52,0.00,M
HIE,2021-12-01 13:52,0.00,M
HIE,2021-12-01 14:33,0.00,M
HIE,2021-12-01 14:42,T,-SN
HIE,2021-12-01 14:52,0.25,-SN BR
HIE,2021-12-01 15:37,0.51,-SN BR
HIE,2021-12-01 15:45,0.51,M
HIE,2021-12-01 15:52,0.51,M
HIE,2021-12-01 16:28,T,-SN BR
HIE,2021-12-01 16:30,T,-SN BR
HIE,2021-12-01 16:41,T,-SN BR
HIE,2021-12-01 16:43,T,-SN BR
HIE,2021-12-01 16:52,0.25,-SN
HIE,2021-12-01 17:33,T,M
HIE,2021-12-01 17:52,T,M
HIE,2021-12-01 18:52,0.00,M
HIE,2021-12-01 19:14,0.00,M
HIE,2021-12-01 19:52,0.00,M
HIE,2021-12-01 20:52,0.00,M
HIE,2021-12-01 21:52,0.00,M
HIE,2021-12-01 22:52,0.00,M
HIE,2021-12-01 23:41,0.00,BR
HIE,2021-12-01 23:52,0.00,BR
HIE,2021-12-02 00:52,0.00,M
HIE,2021-12-02 01:52,0.00,M
HIE,2021-12-02 02:52,0.00,M
HIE,2021-12-02 03:52,0.00,M
HIE,2021-12-02 04:52,0.00,M
HIE,2021-12-02 05:52,0.00,M
HIE,2021-12-02 06:52,0.00,M
HIE,2021-12-02 07:52,T,M
HIE,2021-12-02 08:52,T,UP
HIE,2021-12-02 09:52,T,-SN BR
HIE,2021-12-02 10:20,T,-SN BR
HIE,2021-12-02 10:29,T,-SN BR
HIE,2021-12-02 10:52,T,-SN BR
HIE,2021-12-02 10:57,T,-SN BR
HIE,2021-12-02 11:20,T,-SN BR
HIE,2021-12-02 11:36,T,-SN BR
HIE,2021-12-02 11:43,T,-SN BR
HIE,2021-12-02 11:52,T,-SN BR
HIE,2021-12-02 12:15,T,-SN BR
HIE,2021-12-02 12:52,T,UP
HIE,2021-12-02 13:37,T,M
HIE,2021-12-02 13:52,T,M
HIE,2021-12-02 14:52,0.76,M
HIE,2021-12-02 15:21,0.00,M
HIE,2021-12-02 15:52,T,-RA
HIE,2021-12-02 16:18,T,M
HIE,2021-12-02 16:52,T,M
HIE,2021-12-02 17:52,0.00,M
HIE,2021-12-02 18:52,0.00,M
HIE,2021-12-02 19:52,0.00,M
HIE,2021-12-02 19:59,0.00,M
HIE,2021-12-02 20:52,0.00,M
HIE,2021-12-02 21:52,0.00,M
HIE,2021-12-02 22:12,0.00,M
HIE,2021-12-02 22:37,0.00,M
HIE,2021-12-02 22:52,0.00,M
HIE,2021-12-02 23:45,0.00,M
HIE,2021-12-02 23:52,0.00,M
HIE,2021-12-03 00:12,T,-RA
HIE,2021-12-03 00:36,2.03,RA BR
HIE,2021-12-03 00:52,3.30,-RA BR
HIE,2021-12-03 01:47,1.02,M
HIE,2021-12-03 01:52,1.02,M
HIE,2021-12-03 02:52,0.00,M
HIE,2021-12-03 03:52,T,-RA BR
HIE,2021-12-03 04:04,0.51,-RA BR
HIE,2021-12-03 04:40,1.02,M
HIE,2021-12-03 04:52,1.02,M
HIE,2021-12-03 05:25,T,-RA
HIE,2021-12-03 05:52,T,M
HIE,2021-12-03 06:03,0.25,-RA
HIE,2021-12-03 06:10,0.76,RA BR
HIE,2021-12-03 06:37,0.76,-RA
HIE,2021-12-03 06:52,0.76,M
HIE,2021-12-03 07:28,T,-SN BR
HIE,2021-12-03 07:41,0.25,M
HIE,2021-12-03 07:52,0.25,-SN BR
HIE,2021-12-03 08:10,T,-SN BR
HIE,2021-12-03 08:16,T,-SN BR
HIE,2021-12-03 08:52,T,-SN BR
HIE,2021-12-03 09:52,T,-SN
HIE,2021-12-03 10:52,T,-SN
HIE,2021-12-03 11:40,T,-SN
HIE,2021-12-03 11:52,T,-SN
HIE,2021-12-03 12:15,T,-SN
HIE,2021-12-03 12:30,T,-SN
HIE,2021-12-03 12:52,T,M
HIE,2021-12-03 13:52,T,-SN
HIE,2021-12-03 14:52,T,M
HIE,2021-12-03 15:52,0.00,M
HIE,2021-12-03 16:52,0.00,M
HIE,2021-12-03 17:52,0.00,M
HIE,2021-12-03 18:52,0.00,M
HIE,2021-12-03 19:52,0.00,M
HIE,2021-12-03 20:52,0.00,M
HIE,2021-12-03 21:52,0.00,M
HIE,2021-12-03 22:52,0.00,M
HIE,2021-12-03 23:52,0.00,M
HIE,2021-12-04 00:52,0.00,M
HIE,2021-12-04 01:52,0.00,M
HIE,2021-12-04 02:52,0.00,M
HIE,2021-12-04 03:52,0.00,M
HIE,2021-12-04 04:52,0.00,M
HIE,2021-12-04 05:52,0.00,M
HIE,2021-12-04 06:52,0.00,M
HIE,2021-12-04 07:52,0.00,M
HIE,2021-12-04 08:52,0.00,M
HIE,2021-12-04 09:52,0.00,M
HIE,2021-12-04 10:52,0.00,M
HIE,2021-12-04 11:52,0.00,M
HIE,2021-12-04 12:52,0.00,M
HIE,2021-12-04 13:52,0.00,M
HIE,2021-12-04 14:52,0.00,M
HIE,2021-12-04 15:52,0.00,M
HIE,2021-12-04 16:52,0.00,M
HIE,2021-12-04 17:52,0.00,M
HIE,2021-12-04 18:52,0.00,M
HIE,2021-12-04 19:52,0.00,M
HIE,2021-12-04 20:52,0.00,M
HIE,2021-12-04 21:20,0.00,M
HIE,2021-12-04 21:29,0.00,M
HIE,2021-12-04 21:52,0.00,M
HIE,2021-12-04 22:33,T,-SN
HIE,2021-12-04 22:52,T,-SN
HIE,2021-12-04 23:19,T,-SN
HIE,2021-12-04 23:25,T,-SN BR
HIE,2021-12-04 23:52,T,-SN BR
HIE,2021-12-04 23:59,T,-SN BR
HIE,2021-12-05 00:52,T,-SN BR
HIE,2021-12-05 01:08,T,-SN BR
HIE,2021-12-05 01:16,T,-SN
HIE,2021-12-05 01:52,T,M
HIE,2021-12-05 02:52,0.00,M
HIE,2021-12-05 03:52,0.00,M
HIE,2021-12-05 04:12,0.00,M
HIE,2021-12-05 04:37,T,-SN BR
HIE,2021-12-05 04:43,T,-SN BR
HIE,2021-12-05 04:52,T,-SN BR
HIE,2021-12-05 04:55,T,-SN BR
HIE,2021-12-05 05:00,T,-SN BR
HIE,2021-12-05 05:08,T,M
HIE,2021-12-05 05:22,T,-SN BR
HIE,2021-12-05 05:31,T,-SN BR
HIE,2021-12-05 05:38,T,+SN FZFG
HIE,2021-12-05 05:47,T,+SN FZFG
HIE,2021-12-05 05:52,T,-SN BR
HIE,2021-12-05 05:55,T,-SN BR
HIE,2021-12-05 06:01,T,-SN BR
HIE,2021-12-05 06:08,T,-SN BR
HIE,2021-12-05 06:31,T,M
HIE,2021-12-05 06:52,T,M
HIE,2021-12-05 07:22,0.00,M
HIE,2021-12-05 07:52,0.00,M
HIE,2021-12-05 08:52,0.00,M
HIE,2021-12-05 09:52,0.00,M
HIE,2021-12-05 10:52,0.00,M
HIE,2021-12-05 11:52,0.00,M
HIE,2021-12-05 12:33,0.00,M
HIE,2021-12-05 12:52,0.00,M
HIE,2021-12-05 13:23,0.00,M
HIE,2021-12-05 13:52,0.00,M
HIE,2021-12-05 14:21,T,-SN BR
HIE,2021-12-05 14:31,T,-SN BR
HIE,2021-12-05 14:43,T,-SN BR
HIE,2021-12-05 14:52,T,-SN BR
HIE,2021-12-05 15:52,0.51,M
HIE,2021-12-05 16:36,0.00,M
HIE,2021-12-05 16:52,0.00,M
HIE,2021-12-05 17:52,0.00,M
HIE,2021-12-05 18:52,0.00,M
HIE,2021-12-05 19:52,0.00,M
HIE,2021-12-05 20:52,0.00,M
HIE,2021-12-05 21:52,0.00,M
HIE,2021-12-05 22:52,0.00,M
HIE,2021-12-05 23:52,0.00,M
HIE,2021-12-06 00:52,0.00,M
HIE,2021-12-06 01:52,0.00,M
HIE,2021-12-06 02:52,0.00,M
HIE,2021-12-06 03:52,0.00,M
HIE,2021-12-06 04:52,0.00,M
HIE,2021-12-06 05:52,0.00,M
HIE,2021-12-06 06:52,0.00,M
HIE,2021-12-06 07:52,T,UP
HIE,2021-12-06 08:52,T,M
HIE,2021-12-06 09:52,0.25,M
HIE,2021-12-06 10:52,0.00,M
HIE,2021-12-06 11:52,0.00,M
HIE,2021-12-06 12:52,0.00,M
HIE,2021-12-06 13:12,0.00,M
HIE,2021-12-06 13:23,0.00,M
HIE,2021-12-06 13:34,T,M
HIE,2021-12-06 13:52,T,M
HIE,2021-12-06 14:52,T,M
HIE,2021-12-06 15:48,0.00,M
HIE,2021-12-06 15:52,0.00,M
HIE,2021-12-06 16:03,0.00,M
HIE,2021-12-06 16:31,0.00,M
HIE,2021-12-06 16:52,0.00,M
HIE,2021-12-06 17:01,0.00,M
HIE,2021-12-06 17:52,0.00,M
HIE,2021-12-06 18:52,0.00,M
HIE,2021-12-06 19:52,0.00,M
HIE,2021-12-06 20:20,0.00,M
HIE,2021-12-06 20:35,0.00,M
HIE,2021-12-06 20:52,0.00,M
HIE,2021-12-06 21:52,T,M
HIE,2021-12-06 22:03,0.00,M
HIE,2021-12-06 22:52,0.25,-RA
HIE,2021-12-06 23:09,0.51,-RA
HIE,2021-12-06 23:52,1.52,-RA
HIE,2021-12-07 00:52,1.78,-RA
HIE,2021-12-07 01:31,1.27,-RA
HIE,2021-12-07 01:49,2.79,RA BR
HIE,2021-12-07 01:52,2.79,-RA BR
HIE,2021-12-07 01:59,0.25,-RA
HIE,2021-12-07 02:52,1.52,-RA BR
HIE,2021-12-07 03:52,1.78,-RA
HIE,2021-12-07 04:08,0.76,RA BR
HIE,2021-12-07 04:13,0.76,RA BR
HIE,2021-12-07 04:52,1.27,M
HIE,2021-12-07 05:03,0.00,M
HIE,2021-12-07 05:52,0.00,M
HIE,2021-12-07 06:52,0.00,M
HIE,2021-12-07 07:52,0.00,M
HIE,2021-12-07 08:52,T,M
HIE,2021-12-07 09:52,0.00,M
HIE,2021-12-07 10:38,T,-SN
HIE,2021-12-07 10:44,T,-SN
HIE,2021-12-07 10:52,T,SN FZFG
HIE,2021-12-07 11:05,T,-SN BR
HIE,2021-12-07 11:09,T,-SN BR
HIE,2021-12-07 11:13,T,-SN
HIE,2021-12-07 11:52,T,M
HIE,2021-12-07 12:52,0.00,M
HIE,2021-12-07 13:52,0.00,M
HIE,2021-12-07 14:52,0.00,M
HIE,2021-12-07 15:52,0.00,M
HIE,2021-12-07 16:52,0.00,M
HIE,2021-12-07 17:52,0.00,M
HIE,2021-12-07 18:52,0.00,M
HIE,2021-12-07 19:52,0.00,M
HIE,2021-12-07 20:52,0.00,M
HIE,2021-12-07 21:52,0.00,M
HIE,2021-12-07 22:52,0.00,M
HIE,2021-12-07 23:52,0.00,M
HIE,2021-12-08 00:52,0.00,M
HIE,2021-12-08 01:52,0.00,M
HIE,2021-12-08 02:52,0.00,M
HIE,2021-12-08 03:52,0.00,M
HIE,2021-12-08 04:52,0.00,M
HIE,2021-12-08 05:52,0.00,M
HIE,2021-12-08 06:52,0.00,M
HIE,2021-12-08 07:52,0.00,M
HIE,2021-12-08 08:52,0.00,M
HIE,2021-12-08 09:52,0.00,M
HIE,2021-12-08 10:52,0.00,M
HIE,2021-12-08 11:52,0.00,M
HIE,2021-12-08 12:52,0.00,M
HIE,2021-12-08 13:52,0.00,M
HIE,2021-12-08 14:42,T,-SN
