station,valid,p01m,wxcodes
EEN,2020-12-01 00:48,0.00,RA BR
EEN,2020-12-01 00:56,0.00,-RA
EEN,2020-12-01 01:12,0.00,RA BR
EEN,2020-12-01 01:21,0.00,-RA BR
EEN,2020-12-01 01:56,0.00,RA
EEN,2020-12-01 02:56,0.00,-RA
EEN,2020-12-01 03:56,0.00,M
EEN,2020-12-01 04:56,0.00,M
EEN,2020-12-01 05:17,0.00,M
EEN,2020-12-01 05:26,0.00,M
EEN,2020-12-01 05:56,0.00,M
EEN,2020-12-01 06:47,0.00,M
EEN,2020-12-01 06:56,0.00,M
EEN,2020-12-01 07:56,0.00,M
EEN,2020-12-01 08:22,0.00,M
EEN,2020-12-01 08:53,0.00,M
EEN,2020-12-01 08:56,0.00,M
EEN,2020-12-01 09:56,0.00,M
EEN,2020-12-01 10:06,0.00,M
EEN,2020-12-01 10:20,0.00,M
EEN,2020-12-01 10:56,0.00,M
EEN,2020-12-01 11:45,0.00,M
EEN,2020-12-01 11:52,0.00,M
EEN,2020-12-01 11:56,0.00,M
EEN,2020-12-01 12:56,0.00,M
EEN,2020-12-01 13:56,0.00,M
EEN,2020-12-01 14:56,0.00,M
EEN,2020-12-01 15:56,0.00,M
EEN,2020-12-01 16:56,0.00,M
EEN,2020-12-01 17:56,0.00,M
EEN,2020-12-01 18:56,0.00,M
EEN,2020-12-01 19:56,0.00,M
EEN,2020-12-01 20:56,0.00,M
EEN,2020-12-01 21:56,0.00,M
EEN,2020-12-01 22:56,0.00,M
EEN,2020-12-01 23:56,0.00,M
EEN,2020-12-02 00:56,0.00,M
EEN,2020-12-02 01:56,0.00,M
EEN,2020-12-02 02:56,0.00,M
EEN,2020-12-02 03:56,0.00,M
EEN,2020-12-02 04:56,0.00,M
EEN,2020-12-02 05:56,0.00,M
EEN,2020-12-02 06:56,0.00,M
EEN,2020-12-02 07:56,0.00,M
EEN,2020-12-02 08:56,0.00,M
EEN,2020-12-02 09:56,0.00,M
EEN,2020-12-02 10:56,0.00,M
EEN,2020-12-02 11:56,0.00,M
EEN,2020-12-02 12:56,0.00,M
