station,valid,p01m,wxcodes
MWN,2020-12-01 00:55,0.00,RA FG
MWN,2020-12-01 01:54,0.00,RA FG
MWN,2020-12-01 02:52,0.00,-RA FG
MWN,2020-12-01 03:53,0.00,-RA FG
MWN,2020-12-01 04:52,0.00,-RA FG
MWN,2020-12-01 05:51,0.00,-RA FG
MWN,2020-12-01 06:55,0.00,-RA FG
MWN,2020-12-01 07:53,0.00,-RA FG
MWN,2020-12-01 08:52,0.00,-RA FG
MWN,2020-12-01 09:56,0.00,-RA FG
MWN,2020-12-01 10:53,0.00,FG
MWN,2020-12-01 11:51,0.00,FG
MWN,2020-12-01 12:50,0.00,FG
MWN,2020-12-01 13:50,0.00,FG
MWN,2020-12-01 14:52,0.00,-SHRA FG
MWN,2020-12-01 15:51,0.00,FG
MWN,2020-12-01 16:52,0.00,FG
MWN,2020-12-01 17:50,0.00,FG
MWN,2020-12-01 18:47,0.00,FG
MWN,2020-12-01 19:51,0.00,FG
MWN,2020-12-01 20:51,0.00,SHRA FG
MWN,2020-12-01 21:49,0.00,FG
MWN,2020-12-01 22:55,0.00,FZFG
MWN,2020-12-01 23:47,0.00,FZFG
MWN,2020-12-02 00:54,0.00,FZFG
MWN,2020-12-02 01:50,0.00,FZFG
MWN,2020-12-02 02:57,0.00,FZFG DRSN
MWN,2020-12-02 03:51,0.00,-SHSN FZFG DRSN
MWN,2020-12-02 04:55,0.00,FZFG DRSN
MWN,2020-12-02 05:48,0.00,FZFG DRSN
MWN,2020-12-02 06:57,0.00,FZFG
MWN,2020-12-02 07:54,0.00,-SHSN FZFG DRSN
MWN,2020-12-02 08:57,0.00,-SHSN FZFG DRSN
MWN,2020-12-02 09:49,0.00,FZFG DRSN
MWN,2020-12-02 10:48,0.00,FZFG BLSN
MWN,2020-12-02 11:47,0.00,FZFG DRSN
MWN,2020-12-02 12:54,0.00,FZFG
MWN,2020-12-02 13:53,0.00,PRFG
MWN,2020-12-02 14:48,0.00,FZFG
MWN,2020-12-02 15:49,0.00,FZFG
MWN,2020-12-02 16:47,0.00,FZFG
MWN,2020-12-02 17:48,0.00,FZFG
MWN,2020-12-02 18:55,0.00,-SN FZFG
MWN,2020-12-02 19:52,0.00,-SN FZFG
MWN,2020-12-02 20:56,0.00,-SHSN FZFG
MWN,2020-12-02 21:53,0.00,-SHSN FZFG
MWN,2020-12-02 22:55,0.00,SHSN FZFG
MWN,2020-12-02 23:59,0.00,-SHSN FZFG
MWN,2020-12-03 00:54,0.00,-SHSN FZFG
MWN,2020-12-03 01:55,0.00,-SN FZFG
MWN,2020-12-03 02:53,0.00,-SHSN FZFG
MWN,2020-12-03 03:52,0.00,-SHSN FZFG
MWN,2020-12-03 04:52,0.00,-SHSN FZFG
MWN,2020-12-03 05:58,0.00,-SHSN FZFG
MWN,2020-12-03 06:56,0.00,-SHSN FZFG
MWN,2020-12-03 07:57,0.00,-SHSN FZFG
MWN,2020-12-03 09:58,0.00,DRSN
MWN,2020-12-03 10:55,0.00,DRSN
MWN,2020-12-03 11:55,0.00,M
MWN,2020-12-03 12:53,0.00,FZFG
MWN,2020-12-03 13:52,0.00,M
MWN,2020-12-03 14:55,0.00,M
