station,valid,p01m,wxcodes
LEB,2022-12-01 00:00,T,-RA
LEB,2022-12-01 00:50,0.25,-RA
LEB,2022-12-01 00:53,0.25,-RA
LEB,2022-12-01 01:16,T,M
LEB,2022-12-01 01:53,T,M
LEB,2022-12-01 02:44,T,-RA
LEB,2022-12-01 02:53,T,-RA
LEB,2022-12-01 03:22,T,M
LEB,2022-12-01 03:53,T,M
LEB,2022-12-01 04:53,0.00,M
LEB,2022-12-01 05:53,T,M
LEB,2022-12-01 06:53,0.00,M
LEB,2022-12-01 07:53,0.00,M
LEB,2022-12-01 08:38,T,-SN
LEB,2022-12-01 08:46,T,-SN
LEB,2022-12-01 08:53,T,-SN
LEB,2022-12-01 08:56,T,M
LEB,2022-12-01 09:53,T,M
LEB,2022-12-01 10:53,0.00,M
LEB,2022-12-01 11:53,0.00,M
LEB,2022-12-01 12:53,0.00,M
LEB,2022-12-01 13:53,0.00,M
LEB,2022-12-01 14:53,0.00,M
LEB,2022-12-01 15:53,T,SN
LEB,2022-12-01 16:53,T,M
LEB,2022-12-01 17:53,T,M
LEB,2022-12-01 18:53,T,M
LEB,2022-12-01 19:53,0.00,M
LEB,2022-12-01 20:53,0.00,M
LEB,2022-12-01 21:53,0.00,M
LEB,2022-12-01 22:53,0.00,M
LEB,2022-12-01 23:53,0.00,M
LEB,2022-12-02 00:53,0.00,M
LEB,2022-12-02 01:01,0.00,M
LEB,2022-12-02 01:53,0.00,M
LEB,2022-12-02 02:53,0.00,M
LEB,2022-12-02 03:53,0.00,M
LEB,2022-12-02 04:53,0.00,M
LEB,2022-12-02 05:53,0.00,M
LEB,2022-12-02 06:53,0.00,M
LEB,2022-12-02 07:53,0.00,M
LEB,2022-12-02 08:53,0.00,M
LEB,2022-12-02 09:53,0.00,M
LEB,2022-12-02 10:53,0.00,M
LEB,2022-12-02 11:53,0.00,M
LEB,2022-12-02 12:53,0.00,M
LEB,2022-12-02 13:53,0.00,M
LEB,2022-12-02 14:53,0.00,M
LEB,2022-12-02 15:53,0.00,M
LEB,2022-12-02 16:53,0.00,M
LEB,2022-12-02 17:53,0.00,M
LEB,2022-12-02 18:53,0.00,M
LEB,2022-12-02 19:53,0.00,M
LEB,2022-12-02 20:53,0.00,M
LEB,2022-12-02 21:53,0.00,M
LEB,2022-12-02 22:53,0.00,M
LEB,2022-12-02 23:53,0.00,M
LEB,2022-12-03 00:53,0.00,M
LEB,2022-12-03 01:53,0.00,M
LEB,2022-12-03 02:53,0.00,M
LEB,2022-12-03 03:53,0.00,M
LEB,2022-12-03 04:53,0.00,M
LEB,2022-12-03 05:53,0.00,M
LEB,2022-12-03 06:53,0.00,M
LEB,2022-12-03 07:53,0.00,M
LEB,2022-12-03 08:53,0.00,M
LEB,2022-12-03 09:53,0.00,M
LEB,2022-12-03 10:42,0.00,M
LEB,2022-12-03 10:53,0.00,M
LEB,2022-12-03 11:21,0.00,M
LEB,2022-12-03 11:53,0.00,M
LEB,2022-12-03 12:22,0.00,M
LEB,2022-12-03 12:53,0.00,M
LEB,2022-12-03 13:19,T,-RA
LEB,2022-12-03 13:53,T,M
LEB,2022-12-03 14:44,0.25,-RA
LEB,2022-12-03 14:53,0.25,-RA
LEB,2022-12-03 15:53,0.76,-RA
LEB,2022-12-03 16:15,0.25,-RA
LEB,2022-12-03 16:53,0.25,-RA
LEB,2022-12-03 17:02,T,-RA
LEB,2022-12-03 17:49,0.51,-RA
LEB,2022-12-03 17:53,0.51,-RA
LEB,2022-12-03 18:00,T,-RA
LEB,2022-12-03 18:32,T,M
LEB,2022-12-03 18:38,T,M
LEB,2022-12-03 18:45,T,M
LEB,2022-12-03 18:53,T,M
LEB,2022-12-03 19:01,0.00,M
LEB,2022-12-03 19:23,0.00,M
LEB,2022-12-03 19:35,0.00,M
LEB,2022-12-03 19:53,0.00,M
LEB,2022-12-03 20:31,0.00,M
LEB,2022-12-03 20:36,0.00,M
LEB,2022-12-03 20:53,0.00,M
LEB,2022-12-03 21:53,0.51,-RA
LEB,2022-12-03 22:53,1.78,M
LEB,2022-12-03 23:53,0.00,M
LEB,2022-12-04 00:53,0.00,M
LEB,2022-12-04 01:53,0.00,M
LEB,2022-12-04 02:53,0.00,M
LEB,2022-12-04 03:53,0.00,M
LEB,2022-12-04 04:53,0.00,M
LEB,2022-12-04 05:53,0.00,M
LEB,2022-12-04 06:53,0.00,M
LEB,2022-12-04 07:53,0.00,M
LEB,2022-12-04 08:53,0.00,M
LEB,2022-12-04 09:53,0.00,M
LEB,2022-12-04 10:53,0.00,M
LEB,2022-12-04 11:53,0.00,M
LEB,2022-12-04 12:53,0.00,M
LEB,2022-12-04 13:53,0.00,M
LEB,2022-12-04 14:53,0.00,M
LEB,2022-12-04 15:53,0.00,M
LEB,2022-12-04 16:53,0.00,M
LEB,2022-12-04 17:53,0.00,M
LEB,2022-12-04 18:53,0.00,M
LEB,2022-12-04 19:53,0.00,M
LEB,2022-12-04 20:53,0.00,M
LEB,2022-12-04 21:53,0.00,M
LEB,2022-12-04 22:53,0.00,M
LEB,2022-12-04 23:53,0.00,M
LEB,2022-12-05 00:53,0.00,M
LEB,2022-12-05 01:53,0.00,M
LEB,2022-12-05 02:53,0.00,M
LEB,2022-12-05 03:53,0.00,M
LEB,2022-12-05 04:53,0.00,M
LEB,2022-12-05 05:53,0.00,M
LEB,2022-12-05 06:53,0.00,M
LEB,2022-12-05 07:53,0.00,M
LEB,2022-12-05 08:53,0.00,M
LEB,2022-12-05 09:53,0.00,M
LEB,2022-12-05 10:53,0.00,M
LEB,2022-12-05 11:53,0.00,M
LEB,2022-12-05 12:53,0.00,M
LEB,2022-12-05 13:53,0.00,M
LEB,2022-12-05 14:53,0.00,M
LEB,2022-12-05 15:53,0.00,M
LEB,2022-12-05 16:53,0.00,M
LEB,2022-12-05 17:53,0.00,M
LEB,2022-12-05 18:53,0.00,M
LEB,2022-12-05 19:53,0.00,M
LEB,2022-12-05 20:53,0.00,M
LEB,2022-12-05 21:53,0.00,M
LEB,2022-12-05 22:53,0.00,M
LEB,2022-12-05 23:53,0.00,M
LEB,2022-12-06 00:53,0.00,M
LEB,2022-12-06 01:53,0.00,M
LEB,2022-12-06 02:53,0.00,M
LEB,2022-12-06 03:53,0.00,M
LEB,2022-12-06 04:53,0.00,M
LEB,2022-12-06 05:53,0.00,M
LEB,2022-12-06 06:53,0.00,M
LEB,2022-12-06 07:20,0.00,M
LEB,2022-12-06 07:53,0.00,M
LEB,2022-12-06 08:53,0.00,M
LEB,2022-12-06 09:03,0.00,M
LEB,2022-12-06 09:53,0.00,M
LEB,2022-12-06 10:53,0.00,M
LEB,2022-12-06 11:53,0.00,M
LEB,2022-12-06 12:22,0.00,M
LEB,2022-12-06 12:53,0.00,M
LEB,2022-12-06 13:53,0.00,M
LEB,2022-12-06 14:26,0.00,M
LEB,2022-12-06 14:51,0.00,M
LEB,2022-12-06 14:53,0.00,M
LEB,2022-12-06 15:18,0.00,M
LEB,2022-12-06 15:26,0.00,M
LEB,2022-12-06 15:53,0.00,M
LEB,2022-12-06 16:06,0.00,M
LEB,2022-12-06 16:49,0.00,M
LEB,2022-12-06 16:53,0.00,M
LEB,2022-12-06 17:53,0.00,M
LEB,2022-12-06 18:53,0.25,-RA
LEB,2022-12-06 19:53,1.02,-RA
LEB,2022-12-06 20:53,1.02,-RA
