station,valid,p01m,wxcodes
LCI,2022-12-01 00:56,1.27,-RA
LCI,2022-12-01 01:56,0.25,-RA
LCI,2022-12-01 02:28,T,M
LCI,2022-12-01 02:56,T,M
LCI,2022-12-01 03:56,0.00,M
LCI,2022-12-01 04:56,0.00,M
LCI,2022-12-01 05:56,0.00,M
LCI,2022-12-01 06:56,0.00,M
LCI,2022-12-01 07:56,T,M
LCI,2022-12-01 08:56,0.00,M
LCI,2022-12-01 09:56,T,M
LCI,2022-12-01 10:56,0.00,M
LCI,2022-12-01 11:56,0.00,M
LCI,2022-12-01 12:56,0.00,M
LCI,2022-12-01 13:56,0.00,M
LCI,2022-12-01 14:56,0.00,M
LCI,2022-12-01 15:56,T,M
LCI,2022-12-01 16:56,T,-RA
LCI,2022-12-01 17:56,T,UP
LCI,2022-12-01 18:17,T,-SN
LCI,2022-12-01 18:24,T,-SN
LCI,2022-12-01 18:37,T,-SN
LCI,2022-12-01 18:56,T,-SN
LCI,2022-12-01 19:56,T,M
LCI,2022-12-01 20:56,0.00,M
LCI,2022-12-01 21:56,0.00,M
LCI,2022-12-01 22:56,0.00,M
LCI,2022-12-01 23:56,0.00,M
LCI,2022-12-02 00:56,0.00,M
LCI,2022-12-02 01:56,0.00,M
LCI,2022-12-02 02:56,0.00,M
LCI,2022-12-02 03:56,0.00,M
LCI,2022-12-02 04:56,0.00,M
LCI,2022-12-02 05:56,0.00,M
LCI,2022-12-02 06:56,0.00,M
LCI,2022-12-02 07:56,0.00,M
LCI,2022-12-02 08:56,0.00,M
LCI,2022-12-02 09:56,0.00,M
LCI,2022-12-02 10:56,0.00,M
LCI,2022-12-02 11:56,0.00,M
LCI,2022-12-02 12:56,0.00,M
LCI,2022-12-02 13:56,0.00,M
LCI,2022-12-02 14:56,0.00,M
LCI,2022-12-02 15:56,0.00,M
LCI,2022-12-02 16:56,0.00,M
LCI,2022-12-02 17:56,0.00,M
LCI,2022-12-02 18:56,0.00,M
LCI,2022-12-02 19:56,0.00,M
LCI,2022-12-02 20:56,0.00,M
LCI,2022-12-02 21:56,0.00,M
LCI,2022-12-02 22:56,0.00,M
LCI,2022-12-02 23:56,0.00,M
LCI,2022-12-03 00:56,0.00,M
LCI,2022-12-03 01:56,0.00,M
LCI,2022-12-03 02:56,0.00,M
LCI,2022-12-03 03:56,0.00,M
LCI,2022-12-03 04:56,0.00,M
LCI,2022-12-03 05:56,0.00,M
LCI,2022-12-03 06:56,0.00,M
LCI,2022-12-03 07:56,0.00,M
LCI,2022-12-03 08:48,0.00,M
LCI,2022-12-03 08:56,0.00,M
LCI,2022-12-03 09:56,0.00,M
LCI,2022-12-03 10:56,0.00,M
LCI,2022-12-03 11:56,0.00,M
LCI,2022-12-03 12:56,0.00,M
LCI,2022-12-03 13:17,T,-RA BR
LCI,2022-12-03 13:38,T,-RA BR
LCI,2022-12-03 13:54,T,-RA BR
LCI,2022-12-03 13:56,T,-RA BR
LCI,2022-12-03 14:34,0.25,-RA
LCI,2022-12-03 14:47,0.51,-RA
LCI,2022-12-03 14:48,0.51,-RA
LCI,2022-12-03 14:58,0.25,-RA
LCI,2022-12-03 15:56,1.78,-RA
LCI,2022-12-03 16:51,1.78,-RA
LCI,2022-12-03 16:56,1.78,-RA
LCI,2022-12-03 17:14,0.76,-RA
LCI,2022-12-03 17:56,1.27,-RA BR
LCI,2022-12-03 18:34,1.02,-RA
LCI,2022-12-03 18:56,1.78,-RA
LCI,2022-12-03 19:25,0.25,-RA
LCI,2022-12-03 19:56,0.25,M
LCI,2022-12-03 20:20,0.00,M
LCI,2022-12-03 20:46,0.00,M
LCI,2022-12-03 20:56,0.00,M
LCI,2022-12-03 21:26,0.00,M
LCI,2022-12-03 21:56,0.00,M
LCI,2022-12-03 22:56,T,M
LCI,2022-12-03 23:19,T,-RA
LCI,2022-12-03 23:40,0.25,M
LCI,2022-12-03 23:56,0.25,M
LCI,2022-12-04 00:56,0.00,M
LCI,2022-12-04 01:56,0.00,M
LCI,2022-12-04 02:56,0.00,M
LCI,2022-12-04 03:56,0.00,M
LCI,2022-12-04 04:56,0.00,M
LCI,2022-12-04 05:56,0.00,M
LCI,2022-12-04 06:56,0.00,M
LCI,2022-12-04 07:56,0.00,M
LCI,2022-12-04 08:56,0.00,M
LCI,2022-12-04 09:56,0.00,M
LCI,2022-12-04 10:56,0.00,M
LCI,2022-12-04 11:56,0.00,M
LCI,2022-12-04 12:56,0.00,M
LCI,2022-12-04 13:56,0.00,M
LCI,2022-12-04 14:56,0.00,M
LCI,2022-12-04 15:56,0.00,M
LCI,2022-12-04 16:56,0.00,M
LCI,2022-12-04 17:56,0.00,M
LCI,2022-12-04 18:56,0.00,M
LCI,2022-12-04 19:56,0.00,M
LCI,2022-12-04 20:56,0.00,M
LCI,2022-12-04 21:56,0.00,M
LCI,2022-12-04 22:56,0.00,M
LCI,2022-12-04 23:56,0.00,M
LCI,2022-12-05 00:56,0.00,M
LCI,2022-12-05 01:56,0.00,M
LCI,2022-12-05 02:56,0.00,M
LCI,2022-12-05 03:56,0.00,M
LCI,2022-12-05 04:56,0.00,M
LCI,2022-12-05 05:56,0.00,M
LCI,2022-12-05 06:56,0.00,M
LCI,2022-12-05 07:56,0.00,M
LCI,2022-12-05 08:56,0.00,M
LCI,2022-12-05 09:56,0.00,M
LCI,2022-12-05 10:56,0.00,M
LCI,2022-12-05 11:56,0.00,M
LCI,2022-12-05 12:56,0.00,M
LCI,2022-12-05 13:56,0.00,M
LCI,2022-12-05 14:56,0.00,M
LCI,2022-12-05 15:56,0.00,M
LCI,2022-12-05 16:56,0.00,M
LCI,2022-12-05 17:56,0.00,M
LCI,2022-12-05 18:56,0.00,M
LCI,2022-12-05 19:56,0.00,M
LCI,2022-12-05 20:56,0.00,M
LCI,2022-12-05 21:56,0.00,M
LCI,2022-12-05 22:56,0.00,M
LCI,2022-12-05 23:56,0.00,M
LCI,2022-12-06 00:56,0.00,M
LCI,2022-12-06 01:56,0.00,M
LCI,2022-12-06 02:56,0.00,M
LCI,2022-12-06 03:56,0.00,M
LCI,2022-12-06 04:56,0.00,M
LCI,2022-12-06 05:56,0.00,M
LCI,2022-12-06 06:28,0.00,M
LCI,2022-12-06 06:56,0.00,M
LCI,2022-12-06 07:56,0.00,M
LCI,2022-12-06 08:12,0.00,M
LCI,2022-12-06 08:56,0.00,M
LCI,2022-12-06 09:56,0.00,M
LCI,2022-12-06 10:36,0.00,M
LCI,2022-12-06 10:56,0.00,M
LCI,2022-12-06 11:56,0.00,M
LCI,2022-12-06 12:56,0.00,M
LCI,2022-12-06 13:35,0.00,M
LCI,2022-12-06 13:56,0.00,M
LCI,2022-12-06 14:39,0.00,M
LCI,2022-12-06 14:56,0.00,M
LCI,2022-12-06 15:44,0.00,M
LCI,2022-12-06 15:56,0.00,M
LCI,2022-12-06 16:56,0.00,M
LCI,2022-12-06 17:41,0.00,M
LCI,2022-12-06 17:56,0.00,M
LCI,2022-12-06 18:56,0.00,M
LCI,2022-12-06 19:56,0.51,-RA
LCI,2022-12-06 20:56,T,-RA
LCI,2022-12-06 21:56,1.02,RA
LCI,2022-12-06 22:56,0.51,M
LCI,2022-12-06 23:50,0.25,M
LCI,2022-12-06 23:56,0.25,-RA
LCI,2022-12-07 00:56,1.27,RA
LCI,2022-12-07 01:25,1.27,-RA
LCI,2022-12-07 01:56,2.03,-RA
LCI,2022-12-07 02:56,0.76,-RA
LCI,2022-12-07 03:56,T,M
LCI,2022-12-07 04:56,0.25,M
LCI,2022-12-07 05:56,1.52,-RA
LCI,2022-12-07 06:56,2.03,-RA
LCI,2022-12-07 07:56,0.51,-RA
LCI,2022-12-07 08:24,0.25,-RA BR
LCI,2022-12-07 08:56,0.76,-RA BR
LCI,2022-12-07 09:51,2.54,RA BR
LCI,2022-12-07 09:56,2.79,-RA BR
LCI,2022-12-07 10:56,1.27,RA BR
LCI,2022-12-07 11:56,0.76,-RA
LCI,2022-12-07 12:26,1.27,-RA
LCI,2022-12-07 12:46,1.78,-RA
LCI,2022-12-07 12:56,1.78,-RA
LCI,2022-12-07 13:09,0.51,-RA
LCI,2022-12-07 13:36,0.76,-RA
LCI,2022-12-07 13:56,1.02,-RA
LCI,2022-12-07 14:31,T,-RA
LCI,2022-12-07 14:56,0.25,-RA
LCI,2022-12-07 15:56,T,UP
LCI,2022-12-07 16:43,0.25,UP
LCI,2022-12-07 16:56,0.25,UP
LCI,2022-12-07 17:56,T,UP
LCI,2022-12-07 18:56,T,UP
LCI,2022-12-07 19:16,0.25,UP
LCI,2022-12-07 19:28,0.25,UP
LCI,2022-12-07 19:56,0.25,BR
LCI,2022-12-07 20:20,T,-RA
LCI,2022-12-07 20:56,T,-RA
LCI,2022-12-07 21:24,T,UP
LCI,2022-12-07 21:56,T,-RA
LCI,2022-12-07 22:11,T,UP
LCI,2022-12-07 22:56,T,-RA
LCI,2022-12-07 23:56,0.51,RA
LCI,2022-12-08 00:39,0.25,-RA
LCI,2022-12-08 00:56,0.25,BR
LCI,2022-12-08 01:18,0.25,-RA
LCI,2022-12-08 01:35,0.25,-RA
LCI,2022-12-08 01:48,0.25,UP
LCI,2022-12-08 01:56,0.25,BR
LCI,2022-12-08 02:22,0.00,M
LCI,2022-12-08 02:53,0.25,M
LCI,2022-12-08 02:56,0.25,M
LCI,2022-12-08 03:15,0.00,BR
LCI,2022-12-08 03:22,0.00,BR
LCI,2022-12-08 03:26,0.00,BR
LCI,2022-12-08 03:29,0.00,BR
LCI,2022-12-08 03:32,0.00,BR
LCI,2022-12-08 03:56,0.00,FG
LCI,2022-12-08 04:07,0.00,FG
LCI,2022-12-08 04:14,0.00,BR
LCI,2022-12-08 04:17,0.00,BR
LCI,2022-12-08 04:29,0.00,BR
LCI,2022-12-08 04:41,0.00,M
LCI,2022-12-08 04:56,0.00,M
LCI,2022-12-08 05:29,0.00,M
LCI,2022-12-08 05:56,0.00,M
LCI,2022-12-08 06:56,0.00,M
LCI,2022-12-08 07:56,0.00,M
LCI,2022-12-08 08:08,0.00,M
LCI,2022-12-08 08:56,0.00,M
LCI,2022-12-08 09:56,0.00,M
LCI,2022-12-08 10:56,0.00,M
LCI,2022-12-08 11:11,0.00,M
LCI,2022-12-08 11:56,0.00,M
LCI,2022-12-08 12:56,0.00,M
LCI,2022-12-08 13:56,0.00,M
LCI,2022-12-08 14:56,0.00,M
LCI,2022-12-08 15:56,0.00,M
LCI,2022-12-08 16:56,0.00,M
LCI,2022-12-08 17:56,0.00,M
LCI,2022-12-08 18:56,0.00,M
LCI,2022-12-08 19:56,0.00,M
LCI,2022-12-08 20:56,0.00,M
LCI,2022-12-08 21:56,0.00,M
LCI,2022-12-08 22:56,0.00,M
LCI,2022-12-08 23:56,0.00,M
LCI,2022-12-09 00:56,0.00,M
LCI,2022-12-09 01:56,0.00,M
LCI,2022-12-09 02:56,0.00,M
LCI,2022-12-09 03:56,0.00,M
LCI,2022-12-09 04:56,0.00,M
LCI,2022-12-09 05:56,0.00,M
LCI,2022-12-09 06:56,0.00,M
LCI,2022-12-09 07:56,0.00,M
LCI,2022-12-09 08:56,0.00,M
LCI,2022-12-09 09:56,0.00,M
LCI,2022-12-09 10:56,0.00,M
LCI,2022-12-09 11:56,0.00,M
LCI,2022-12-09 12:56,0.00,M
LCI,2022-12-09 13:56,0.00,M
LCI,2022-12-09 14:56,0.00,M
LCI,2022-12-09 15:56,0.00,M
LCI,2022-12-09 16:56,0.00,M
LCI,2022-12-09 17:56,0.00,M
LCI,2022-12-09 18:56,0.00,M
LCI,2022-12-09 19:56,0.00,M
LCI,2022-12-09 20:56,0.00,M
LCI,2022-12-09 21:56,0.00,M
LCI,2022-12-09 22:56,0.00,M
LCI,2022-12-09 23:56,0.00,M
LCI,2022-12-10 00:56,0.00,M
LCI,2022-12-10 01:56,0.00,M
LCI,2022-12-10 02:56,0.00,M
LCI,2022-12-10 03:56,0.00,M
LCI,2022-12-10 04:56,0.00,M
LCI,2022-12-10 05:56,0.00,M
LCI,2022-12-10 06:56,0.00,M
LCI,2022-12-10 07:56,0.00,M
LCI,2022-12-10 08:56,0.00,M
LCI,2022-12-10 09:56,0.00,M
LCI,2022-12-10 10:56,0.00,M
LCI,2022-12-10 11:56,0.00,M
LCI,2022-12-10 12:49,0.00,M
LCI,2022-12-10 12:56,0.00,M
LCI,2022-12-10 13:56,0.00,M
LCI,2022-12-10 14:56,0.00,M
LCI,2022-12-10 15:56,0.00,M
LCI,2022-12-10 16:56,0.00,M
LCI,2022-12-10 17:40,0.00,M
LCI,2022-12-10 17:56,0.00,M
LCI,2022-12-10 18:34,0.00,M
LCI,2022-12-10 18:49,0.00,M
LCI,2022-12-10 18:56,0.00,M
LCI,2022-12-10 19:56,0.00,M
LCI,2022-12-10 20:56,0.00,M
LCI,2022-12-10 21:56,0.00,M
LCI,2022-12-10 22:56,0.00,M
LCI,2022-12-10 23:56,0.00,M
LCI,2022-12-11 00:56,0.00,M
LCI,2022-12-11 01:56,0.00,M
LCI,2022-12-11 02:56,0.00,M
LCI,2022-12-11 03:56,0.00,M
LCI,2022-12-11 04:56,0.00,M
LCI,2022-12-11 05:56,0.00,M
LCI,2022-12-11 06:56,0.00,M
LCI,2022-12-11 07:56,0.00,M
LCI,2022-12-11 08:56,0.00,M
LCI,2022-12-11 09:56,0.00,M
LCI,2022-12-11 10:56,0.00,M
LCI,2022-12-11 11:56,0.00,M
LCI,2022-12-11 12:56,0.00,M
LCI,2022-12-11 13:56,0.00,M
LCI,2022-12-11 14:56,0.00,M
LCI,2022-12-11 15:56,0.00,M
LCI,2022-12-11 16:56,0.00,M
LCI,2022-12-11 17:56,0.00,M
LCI,2022-12-11 18:56,0.00,M
LCI,2022-12-11 19:56,T,M
LCI,2022-12-11 20:56,0.00,M
LCI,2022-12-11 21:56,T,-SN
LCI,2022-12-11 22:56,T,-SN
LCI,2022-12-11 23:56,T,-SN
LCI,2022-12-12 00:05,T,-SN BR
LCI,2022-12-12 00:32,T,-SN BR
LCI,2022-12-12 00:49,T,-SN BR
LCI,2022-12-12 00:56,T,-SN BR
LCI,2022-12-12 01:29,T,-SN BR
LCI,2022-12-12 01:41,T,-SN BR
LCI,2022-12-12 01:47,T,-SN BR
LCI,2022-12-12 01:56,T,-SN BR
LCI,2022-12-12 02:37,T,-SN BR
LCI,2022-12-12 02:52,T,-SN BR
LCI,2022-12-12 02:56,T,-SN BR
LCI,2022-12-12 03:13,T,-SN BR
