station,valid,p01m,wxcodes
MWN,2021-12-01 00:56,0.00,-SN FZFG DRSN
MWN,2021-12-01 01:55,0.00,-SN FZFG DRSN
MWN,2021-12-01 02:55,0.00,-SN FZFG DRSN
MWN,2021-12-01 03:57,0.00,-SN FZFG DRSN
MWN,2021-12-01 04:53,0.00,-SN FZFG DRSN
MWN,2021-12-01 05:52,0.00,-SN FZFG DRSN
MWN,2021-12-01 06:58,0.00,-SN FZFG DRSN
MWN,2021-12-01 07:56,0.00,-SN FZFG DRSN
MWN,2021-12-01 08:55,0.00,-SN FZFG DRSN
MWN,2021-12-01 09:57,0.00,-SN FZFG BLSN
MWN,2021-12-01 10:54,0.00,-SN FZFG BLSN
MWN,2021-12-01 11:56,0.00,-SHSN FZFG BLSN
MWN,2021-12-01 12:54,0.00,-SHSN FZFG BLSN
MWN,2021-12-01 13:56,0.00,-SHSN FZFG BLSN
MWN,2021-12-01 14:54,0.00,-SN FZFG BLSN
MWN,2021-12-01 15:58,0.00,-SN FZFG BLSN
MWN,2021-12-01 16:54,0.00,-SN FZFG BLSN
MWN,2021-12-01 17:50,0.00,-SN FZFG BLSN
MWN,2021-12-01 18:56,0.00,FZFG BLSN
MWN,2021-12-01 19:54,0.00,PRFG
MWN,2021-12-01 20:57,0.00,M
MWN,2021-12-01 21:53,0.00,M
MWN,2021-12-01 22:58,0.00,M
MWN,2021-12-01 23:55,0.00,M
MWN,2021-12-02 00:53,0.00,M
MWN,2021-12-02 01:57,0.00,M
MWN,2021-12-02 02:52,0.00,M
MWN,2021-12-02 03:51,0.00,M
MWN,2021-12-02 04:57,0.00,M
MWN,2021-12-02 05:55,0.00,M
MWN,2021-12-02 06:54,0.00,M
MWN,2021-12-02 07:53,0.00,M
MWN,2021-12-02 08:55,0.00,-SN FZFG BLSN
MWN,2021-12-02 09:56,0.00,-SN FZFG BLSN
MWN,2021-12-02 10:59,0.00,SN FZFG BLSN
MWN,2021-12-02 11:51,0.00,-SN FZFG BLSN
MWN,2021-12-02 12:58,0.00,-SN FZFG BLSN
MWN,2021-12-02 13:55,0.00,-SN FZFG BLSN
MWN,2021-12-02 14:59,0.00,-SN FZFG BLSN
MWN,2021-12-02 15:59,0.00,-SNPL FZFG BLSN
